"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"MEX","48400107",48406679,"ISCED 2","ISCED 2","male","no","yes",351.99,346.228,376.412,198.5455,NA,"yes",NA,"2","0","1","0-10",NA,-1.1873
2022,"MEX","48400151",48406680,"ISCED 3B, C","ISCED 3B, C","male","no","yes",397.911,476.987,394.54,147.4924,NA,"yes",NA,"2","1","3+","11-25",NA,0.5209
2022,"MEX","48400236",48406681,"ISCED 2","ISCED 3A","male","no","yes",460.636,526.927,513.773,354.9632,NA,"no",NA,"2","0","1","26-100",NA,0.2782
2022,"MEX","48400243",48406682,"ISCED 3A","ISCED 3A","male","yes","yes",378.054,336.223,351.902,127.2105,NA,"yes",NA,"2",NA,"0","101-200",NA,-0.0163
2022,"MEX","48400080",48406683,"ISCED 2","ISCED 1","male","no","no",368.84,407.777,367.044,135.2485,NA,"no",NA,"1","0","1","11-25",NA,-2.3244
2022,"MEX","48400012",48406684,"ISCED 1","ISCED 3A","male","no","no",330.662,287.503,280.246,417.6154,NA,"no",NA,NA,NA,"3+","26-100",NA,-0.5835
2022,"MEX","48400190",48406685,"ISCED 1","ISCED 1","female","yes","yes",352.141,373.61,360.425,78.18452,NA,"yes",NA,"0","0","1","11-25",NA,-2.2589
2022,"MEX","48400041",48406686,"ISCED 2","ISCED 1","male","yes","yes",358.898,441.538,427.904,266.8843,NA,"yes",NA,"2","0","0","0-10",NA,-1.7893
2022,"MEX","48400168",48406687,"ISCED 2","ISCED 3A","male","yes","no",466.112,452.678,479.083,229.4079,NA,"no",NA,"1","0","1","101-200",NA,-1.24
2022,"MEX","48400173",48406688,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",495.526,610.196,518.429,338.3816,NA,"yes",NA,"1","0","2","26-100",NA,0.6995
2022,"MEX","48400033",48406689,"ISCED 3A",NA,"female","yes","yes",455.304,489.335,443.52,83.33217,NA,"no",NA,"1",NA,"0","26-100",NA,-1.515
2022,"MEX","48400047",48406690,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",531.177,544.696,519.494,220.0474,NA,"yes",NA,NA,"1","1","0-10",NA,0.6837
2022,"MEX","48400137",48406691,"ISCED 2","ISCED 2","male","yes","yes",480.312,470.98,488.884,223.0679,NA,"no",NA,"2","0","1","0-10",NA,-1.7981
2022,"MEX","48400227",48406692,"ISCED 3A","ISCED 3B, C","male","yes","yes",451.166,520.144,509.858,152.4775,NA,"yes",NA,"2","1","2","101-200",NA,0.9013
2022,"MEX","48400173",48406693,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",392.547,444.949,406.408,338.3816,NA,"yes",NA,"2","0","2","26-100",NA,-0.1811
2022,"MEX","48400056",48406694,"less than ISCED1","ISCED 1","female","yes","yes",298.265,319.765,344.927,153.9972,NA,"no",NA,"2","0","1","101-200",NA,-2.1185
2022,"MEX","48400061",48406695,"ISCED 2","ISCED 1","female","yes","yes",276.174,347.259,340.829,167.8035,NA,"yes",NA,"1",NA,"0","11-25",NA,-1.4432
2022,"MEX","48400121",48406696,"less than ISCED1","ISCED 1","male","yes","yes",461.134,494.699,443.857,272.8611,NA,"no",NA,"1","1","2","11-25",NA,-2.3973
2022,"MEX","48400196",48406697,"ISCED 2","ISCED 3A","male","yes","yes",538.033,567.313,582.921,167.2751,NA,"yes",NA,"1","0","1","26-100",NA,-0.9113
2022,"MEX","48400081",48406698,"ISCED 1",NA,"female","yes","yes",337.708,418.296,324.609,258.2822,NA,"yes",NA,"0","0","0","201-500",NA,-2.4322
2022,"MEX","48400162",48406701,"ISCED 2","ISCED 2","male","no","yes",475.056,431.522,474.256,109.267,NA,"no",NA,"1","0","1","11-25",NA,-2.0113
2022,"MEX","48400151",48406702,"ISCED 2","ISCED 2","female","no","no",269.759,381.765,329.814,147.4924,NA,"yes",NA,"1","1","1","101-200",NA,-1.4334
2022,"MEX","48400064",48406703,"ISCED 1","less than ISCED1","female","no","no",306.302,275.417,317.012,220.4185,NA,"yes",NA,"1","0","0","11-25",NA,-3.4607
2022,"MEX","48400042",48406704,"ISCED 3A","ISCED 3A","male","no","yes",323.531,347.831,298.111,354.4833,NA,"yes",NA,"1","0","1","26-100",NA,-1.1702
2022,"MEX","48400276",48406705,"ISCED 2","ISCED 1","female","yes","no",382.109,451.764,405.182,160.9345,NA,"no",NA,"1","0","1","11-25",NA,-2.3249
2022,"MEX","48400229",48406706,"ISCED 1","ISCED 3A","female","yes","yes",312.251,356.814,347.079,236.9136,NA,"yes",NA,"1","0","2","11-25",NA,-0.9041
2022,"MEX","48400075",48406708,"ISCED 1","ISCED 2","female","yes","yes",400.537,446.757,382.655,186.8584,NA,"no",NA,"1","1","0","11-25",NA,-1.2678
2022,"MEX","48400005",48406709,"ISCED 2","ISCED 3A","female","yes","yes",477.808,448.164,445.741,327.3562,NA,"no",NA,"0","1","0","0-10",NA,-1.0007
2022,"MEX","48400139",48406710,"ISCED 1","ISCED 2","male","yes","yes",333.31,345.309,388.456,191.8672,NA,"no",NA,"2","1","2","11-25",NA,-0.4823
2022,"MEX","48400024",48406711,"ISCED 3A","ISCED 2","male","yes","yes",363.333,422.323,419.058,264.296,NA,"yes",NA,"2","1","2","101-200",NA,0.8504
2022,"MEX","48400278",48406712,"ISCED 3A",NA,"male","yes","yes",476.586,483.523,500.079,62.89487,NA,"yes",NA,"1","1","1","26-100",NA,-1.6848
2022,"MEX","48400205",48406715,"ISCED 2","ISCED 2","male","yes","yes",373.366,462.531,402.71,81.57762,NA,"yes",NA,"2","1","1","11-25",NA,-1.9791
2022,"MEX","48400168",48406716,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",305.814,357.798,335.37,209.2695,NA,"yes",NA,"2","0","1","101-200",NA,0.6615
2022,"MEX","48400084",48406717,"ISCED 2","ISCED 1","male","yes","yes",522.254,590.072,560.168,221.2078,NA,"no",NA,"1","0","2","11-25",NA,-0.6425
2022,"MEX","48400127",48406718,"ISCED 3A",NA,"male","yes","yes",438.726,410.15,422.794,153.9767,NA,"yes",NA,"2","2","1","101-200",NA,1.0022
2022,"MEX","48400165",48406719,"less than ISCED1","less than ISCED1","male","yes","yes",447.366,466.692,443.599,151.5757,NA,"yes",NA,"2","1","2","11-25",NA,-2.8241
2022,"MEX","48400019",48406720,"ISCED 1","ISCED 2","female","no","yes",368.215,343.703,395.606,198.3098,NA,"yes",NA,"1","0","1","11-25",NA,-2.1647
2022,"MEX","48400140",48406721,"ISCED 2","ISCED 2","female","no","yes",345.975,354.505,375.755,61.23326,NA,"no",NA,"1","0","0","26-100",NA,-1.0076
2022,"MEX","48400140",48406722,"less than ISCED1","ISCED 3A","female","yes","yes",326.173,364.203,310.289,61.23326,NA,NA,NA,"2","0","0","101-200",NA,-1.2654
2022,"MEX","48400104",48406724,"ISCED 1","ISCED 2","female","no","yes",336.08,317.705,380.792,188.0184,NA,"yes",NA,"1","0","1","26-100",NA,-1.9332
2022,"MEX","48400066",48406726,"less than ISCED1","less than ISCED1","female","no","yes",298.098,178.213,272.64,182.3948,NA,"no",NA,NA,NA,"0","0-10",NA,-3.9445
2022,"MEX","48400090",48406727,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",470.034,520.265,495.25,147.1882,NA,"yes",NA,"1",NA,"0","101-200",NA,0.6159
2022,"MEX","48400076",48406728,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",529.14,567.234,554.274,167.6893,NA,"yes",NA,"2","1","1","26-100",NA,0.0016
2022,"MEX","48400151",48406729,"ISCED 2","ISCED 2","male","no","no",355.376,358.283,364.46,126.0847,NA,"no",NA,"1","0","0","0-10",NA,-2.2315
2022,"MEX","48400107",48406730,"ISCED 2","ISCED 3A","male","yes","yes",321.373,404.316,319.009,198.5455,NA,"yes",NA,"2","1","2","0-10",NA,-1.124
2022,"MEX","48400016",48406731,"less than ISCED1","ISCED 2","female","no","yes",398.519,418.861,392.045,203.7811,NA,"yes",NA,"2","0","2","0-10",NA,-2.1062
2022,"MEX","48400087",48406732,"less than ISCED1",NA,"female","no","yes",283.278,289.806,301.222,171.8757,NA,"no",NA,"1","0","0","101-200",NA,-3.5732
2022,"MEX","48400069",48406733,"ISCED 3A","ISCED 3A","male","yes","yes",398.8,400.531,392.798,189.5876,NA,"yes",NA,"2","1","1","101-200",NA,0.4824
2022,"MEX","48400200",48406734,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",468.22,437.021,515.817,193.4381,NA,"yes",NA,"1","2","3+","26-100",NA,0.6134
2022,"MEX","48400175",48406735,"ISCED 3A","ISCED 3A","female","yes","yes",349.112,407.759,352.632,240.0271,NA,"yes",NA,"1","0","1","11-25",NA,-0.4125
2022,"MEX","48400055",48406736,"ISCED 2","ISCED 2","male","no","yes",361.767,482.603,406.027,237.8427,NA,"no",NA,"1","0","0","101-200",NA,-1.7084
2022,"MEX","48400278",48406738,"less than ISCED1","ISCED 2","male","yes","yes",369.71,361.187,366.473,62.89487,NA,"no",NA,"1","1","0","11-25",NA,-2.0036
2022,"MEX","48400277",48406739,"ISCED 2","ISCED 3A","male","no","yes",432.939,444.021,487.979,135.5797,NA,"no",NA,"2","0","0","26-100",NA,-0.828
2022,"MEX","48400200",48406740,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",422.956,429.915,490.258,193.4381,NA,"no",NA,"1","1","1","101-200",NA,1.0456
2022,"MEX","48400233",48406741,"ISCED 1","ISCED 1","female",NA,NA,321.074,336.731,311.865,216.188,NA,"yes",NA,"1","0",NA,"101-200",NA,-2.6981
2022,"MEX","48400057",48406742,"ISCED 3A","ISCED 3B, C","male","no","yes",447.653,351.602,461.959,208.6272,NA,"no",NA,"1","0","3+","26-100",NA,-0.049
2022,"MEX","48400061",48406743,"ISCED 2","ISCED 2","male","no","yes",317.853,263.25,361.774,156.7169,NA,"yes",NA,"1","0","1","0-10",NA,-2.526
2022,"MEX","48400156",48406744,"ISCED 3A","ISCED 3A","male","yes","yes",368.288,453.011,395.26,196.3198,NA,"yes",NA,"2","1","1","101-200",NA,-0.4339
2022,"MEX","48400127",48406746,"ISCED 2","ISCED 1","male","no","no",350.892,372.838,364.93,153.9767,NA,"no",NA,"1","0","0","11-25",NA,-2.0103
2022,"MEX","48400133",48406747,"ISCED 1","ISCED 2","female","no","no",361.773,379.11,391.564,218.7644,NA,"yes",NA,"1","0","0","26-100",NA,-1.8274
2022,"MEX","48400106",48406748,"ISCED 2","ISCED 2","female","yes","yes",454.565,437.532,451.531,256.4842,NA,"no",NA,"1","1","3+","11-25",NA,-0.8743
2022,"MEX","48400066",48406749,"ISCED 1","ISCED 1","female","no","no",399.764,333.492,380.792,182.3948,NA,"yes",NA,NA,NA,"0","101-200",NA,-2.8232
2022,"MEX","48400252",48406750,"ISCED 3A","ISCED 3A","male","yes","yes",405.774,317.432,471.367,284.4813,NA,"yes",NA,"2","0","3+","26-100",NA,-0.3572
2022,"MEX","48400147",48406751,"ISCED 2","ISCED 2","male","no","yes",399.707,487.415,454.176,58.31848,NA,"no",NA,"1","0","0","0-10",NA,-2.547
2022,"MEX","48400026",48406752,"ISCED 3B, C","ISCED 3A","female","yes","yes",396.921,488.665,385.633,186.1508,NA,"yes",NA,"1","0","1","101-200",NA,0.6796
2022,"MEX","48400260",48406753,"ISCED 3A","ISCED 3A","male","yes","yes",430.156,438.146,447.122,244.4178,NA,"yes",NA,"3+","1","3+","26-100",NA,0.4601
2022,"MEX","48400155",48406754,"ISCED 1","ISCED 1","female",NA,NA,325.145,320.148,347.958,452.1381,NA,NA,NA,"1","0","1","0-10",NA,-2.598
2022,"MEX","48400202",48406755,"ISCED 2","ISCED 1","female","yes","yes",468.943,416.619,468.366,285.1583,NA,"yes",NA,"2","0","2","0-10",NA,-1.6079
2022,"MEX","48400276",48406758,"ISCED 1","less than ISCED1","female","no","no",406.515,399.974,401.597,160.9345,NA,"no",NA,"0","1","1","0-10",NA,-2.5548
2022,"MEX","48400085",48406759,"ISCED 2","ISCED 2","male","yes","yes",465.242,419.807,476.05,371.2778,NA,"no",NA,"1","0","1","11-25",NA,-1.0544
2022,"MEX","48400102",48406760,"ISCED 3B, C","ISCED 3A","female","yes","yes",350.207,478.145,409.506,223.8876,NA,"yes",NA,"2","1","3+","11-25",NA,0.9572
2022,"MEX","48400184",48406762,"ISCED 1","less than ISCED1","female","yes","no",364.45,423.336,352.904,452.1381,NA,"no",NA,"1","0","0","0-10",NA,-2.6845
2022,"MEX","48400237",48406763,"ISCED 2","ISCED 2","male","no","yes",426.224,452.824,470.151,284.2286,NA,"no",NA,"1","0","0","0-10",NA,-2.4866
2022,"MEX","48400142",48406764,"ISCED 2","ISCED 2","female","yes","yes",443.306,417.158,426.526,243.1347,NA,"yes",NA,"1","1","1","26-100",NA,-1.9523
2022,"MEX","48400261",48406766,"ISCED 1","ISCED 2","female","yes","yes",401.529,543.376,401.236,221.6413,NA,"no",NA,"1","1","0","11-25",NA,-1.8233
2022,"MEX","48400006",48406768,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",493.43,503.046,513.415,193.5209,NA,"yes",NA,"1","0","1","more than 500",NA,1.087
2022,"MEX","48400134",48406769,"ISCED 3A","less than ISCED1","male","no","yes",494.106,496.654,507.629,272.5552,NA,"no",NA,"1","0","1","26-100",NA,-1.1322
2022,"MEX","48400263",48406770,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",504.421,529.099,530.334,135.6392,NA,"no",NA,"2","0","1","201-500",NA,1.0904
2022,"MEX","48400180",48406772,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",473.916,533.66,589.135,211.6033,NA,"yes",NA,"2","1","2","more than 500",NA,1.5881
2022,"MEX","48400099",48406773,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",481.201,476.689,478.384,227.9142,NA,"yes",NA,"2","0","2","26-100",NA,1.1123
2022,"MEX","48400201",48406775,"ISCED 3A","ISCED 2","male","no","yes",343.406,382.367,307.778,218.0442,NA,"no",NA,"1","0","0","26-100",NA,-1.2083
2022,"MEX","48400141",48406776,"ISCED 2","ISCED 2","male","yes","no",198.094,190.495,306.756,218.0442,NA,"no",NA,"1","0","1",NA,NA,-1.3494
2022,"MEX","48400155",48406777,"ISCED 2","less than ISCED1","male","no","yes",412.879,381.832,384.417,432.5301,NA,"no",NA,"2","0","0","11-25",NA,-2.0577
2022,"MEX","48400241",48406778,"ISCED 2","ISCED 2","female","yes","yes",395.762,540.287,421.555,229.3934,NA,"no",NA,"2","0","0","11-25",NA,-0.9416
2022,"MEX","48400054",48406779,"ISCED 3B, C","ISCED 3A","male","yes","yes",406.464,500.24,454.665,371.2778,NA,"no",NA,"1","0","2","101-200",NA,0.7472
2022,"MEX","48400168",48406780,"ISCED 3B, C","ISCED 2","male","no","yes",337.017,401.241,424.622,229.4079,NA,"yes",NA,"1","0",NA,"26-100",NA,-0.6802
2022,"MEX","48400015",48406781,"ISCED 2","ISCED 2","female","no","yes",329.889,335.487,303.499,283.8134,NA,"yes",NA,"1","0","1","11-25",NA,-2.3565
2022,"MEX","48400202",48406782,"ISCED 2","ISCED 2","male","no","yes",359.648,336.143,383.849,285.1583,NA,"yes",NA,"2","0","1","11-25",NA,-1.8196
2022,"MEX","48400159",48406783,"ISCED 3A","ISCED 3A","male","yes","yes",362.71,293.385,314.816,241.4313,NA,"yes",NA,NA,NA,"0","11-25",NA,0.2606
2022,"MEX","48400214",48406784,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",638.129,585.304,630.012,170.4205,NA,"yes",NA,"1","1","2","more than 500",NA,0.7233
2022,"MEX","48400083",48406785,"ISCED 2","ISCED 2","male","yes","yes",501.826,482.561,484.396,228.1698,NA,"yes",NA,"1","0","1","11-25",NA,-0.944
2022,"MEX","48400233",48406786,"ISCED 2","ISCED 2","male",NA,NA,357.625,381.246,362.585,216.188,NA,NA,NA,"1","0",NA,"26-100",NA,-1.8871
2022,"MEX","48400056",48406788,"ISCED 1","less than ISCED1","female","yes","yes",322.086,401.989,374.181,153.9972,NA,"yes",NA,"2","0","0","26-100",NA,-2.2859
2022,"MEX","48400120",48406789,"ISCED 3B, C","ISCED 3B, C","male","no","yes",382.264,413.905,394.726,198.2255,NA,"yes",NA,"1","0","1","26-100",NA,-0.1132
2022,"MEX","48400133",48406790,"ISCED 3A","ISCED 3A","female","yes","yes",394.701,344.085,397.604,218.7644,NA,"yes",NA,"2","0","0","26-100",NA,-0.9597
2022,"MEX","48400195",48406791,"ISCED 1","ISCED 2","female","yes","no",388.712,412.86,392.365,184.264,NA,"no",NA,"1","0","1","11-25",NA,-2.4947
2022,"MEX","48400123",48406792,"ISCED 3A","ISCED 3A","female","yes","yes",363.492,454.851,420.858,195.5021,NA,"no",NA,"1","1","0","11-25",NA,-0.9842
2022,"MEX","48400187",48406793,"ISCED 2","ISCED 3B, C","male","no","yes",374.187,383.781,421.256,159.2549,NA,"no",NA,"2","0","1","11-25",NA,-1.599
2022,"MEX","48400275",48406794,"ISCED 2","ISCED 2","female","yes","yes",452.896,556.242,476.413,229.7643,NA,"no",NA,"1","1","1","11-25",NA,-1.6194
2022,"MEX","48400103",48406795,"ISCED 3A","ISCED 3B, C","male","yes","yes",348.79,340.389,347.801,244.6944,NA,"yes",NA,"2","0","1","more than 500",NA,-0.4896
2022,"MEX","48400175",48406796,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",550.534,559.758,573.026,240.0271,NA,"yes",NA,"2","1","2","101-200",NA,0.9611
2022,"MEX","48400071",48406797,"ISCED 3A","ISCED 3A","female","yes","yes",423.506,454.709,456.212,251.3401,NA,"no",NA,"2","1","1","26-100",NA,-0.2148
2022,"MEX","48400208",48406798,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",428.777,452.941,417.987,117.733,NA,"no",NA,"2","1","1","26-100",NA,0.89
2022,"MEX","48400080",48406799,"ISCED 3A","ISCED 3A","male","yes","yes",389.281,421.945,424.563,135.2485,NA,"yes",NA,"2","2","1","26-100",NA,1.0047
2022,"MEX","48400041",48406800,"ISCED 2","ISCED 1","male","no","no",421.696,458.382,434.668,266.8843,NA,"yes",NA,"1",NA,"0","0-10",NA,-2.7274
2022,"MEX","48400127",48406801,"ISCED 2","ISCED 3A","female","yes","yes",471.395,499.507,427.114,183.756,NA,"yes",NA,"2","1","2","101-200",NA,0.8473
2022,"MEX","48400149",48406802,"ISCED 3A","ISCED 3A","female","yes","yes",398.873,477.99,436.463,245.6689,NA,"no",NA,"1","1","0","26-100",NA,-1.5894
2022,"MEX","48400204",48406803,"ISCED 3A","ISCED 3A","female","yes","yes",425.933,521.703,394.465,742.5556,NA,"no",NA,"1","1","2","11-25",NA,-0.8166
2022,"MEX","48400112",48406804,"ISCED 1","ISCED 3A","male","no","yes",292.583,351.575,319.697,67.81128,NA,"no",NA,"1","0","0","11-25",NA,-1.3182
2022,"MEX","48400145",48406805,"ISCED 3B, C","ISCED 3A","male","yes","yes",587.368,605.116,563.749,125.2078,NA,"yes",NA,"1","0","2","101-200",NA,-0.3457
2022,"MEX","48400205",48406806,"ISCED 2","ISCED 3B, C","male","yes","no",309.874,201.156,263.952,92.48857,NA,"no",NA,"0","0","1","11-25",NA,-1.2335
2022,"MEX","48400128",48406807,"ISCED 3A","ISCED 1","female","no","no",339.719,265.331,321.922,230.2321,NA,"no",NA,"1","0","0","11-25",NA,-1.838
2022,"MEX","48400268",48406808,"ISCED 2","ISCED 1","male","no",NA,350.078,286.834,380.668,238.2545,NA,"no",NA,"1","0","0","26-100",NA,-2.3514
2022,"MEX","48400051",48406809,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",377.573,434.92,421.145,217.5,NA,"no",NA,"2","0","1","26-100",NA,0.7922
2022,"MEX","48400172",48406810,"ISCED 2","ISCED 2","male","yes","yes",370.222,479.435,413.763,274.5646,NA,"yes",NA,"2",NA,"2","26-100",NA,-0.2094
2022,"MEX","48400284",48406811,"ISCED 3A","ISCED 3A","female","yes","yes",328.152,355.406,304.859,241.333,NA,"yes",NA,"1","1","3+","11-25",NA,-1.2853
2022,"MEX","48400063",48406812,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",512.856,496.593,543.272,187.3947,NA,"no",NA,"2","1","1","101-200",NA,0.9798
2022,"MEX","48400228",48406813,"ISCED 2","less than ISCED1","male","yes","yes",385.614,385.132,366.69,238.5002,NA,"yes",NA,"2","0","1","0-10",NA,-1.4395
2022,"MEX","48400194",48406814,"ISCED 3A","ISCED 3A","male","no","yes",440.824,420.909,463.443,178.1667,NA,"yes",NA,"1","0","2","101-200",NA,0.198
2022,"MEX","48400159",48406815,"ISCED 3A","ISCED 3A","male","yes","no",536.825,589.485,571.843,241.4313,NA,"yes",NA,"1","1","1","26-100",NA,-0.0466
2022,"MEX","48400193",48406816,"ISCED 2","ISCED 3A","male","yes","yes",358.577,379.405,366.609,262.7108,NA,"yes",NA,"2","1","1","11-25",NA,0.7885
2022,"MEX","48400191",48406817,"ISCED 3A","ISCED 1","female","yes","yes",405.779,407.571,424.079,198.5455,NA,"no",NA,"1","0","0","11-25",NA,-1.5306
2022,"MEX","48400147",48406818,"ISCED 2","ISCED 2","male","no","yes",335.39,264.37,348.113,58.31848,NA,"no",NA,"1","0","0","26-100",NA,-0.9113
2022,"MEX","48400159",48406819,"ISCED 3A","ISCED 3B, C","male","yes","yes",402.405,406.844,413.175,241.4313,NA,"no",NA,"2","0","1","101-200",NA,-0.1129
2022,"MEX","48400053",48406820,"ISCED 2","ISCED 2","female","no","yes",299.926,305.133,275.604,466.7466,NA,"yes",NA,"1","0","0","0-10",NA,-2.1761
2022,"MEX","48400061",48406821,"ISCED 1","ISCED 3A","male","no","yes",360.503,413.696,398.489,156.7169,NA,"yes",NA,"1","0","0","11-25",NA,-1.6549
2022,"MEX","48400143",48406822,"ISCED 1","less than ISCED1","male","no","yes",366.136,393.982,412.051,351.7204,NA,"yes",NA,"1","0","2","26-100",NA,-2.6898
2022,"MEX","48400259",48406823,"ISCED 2","ISCED 1","female","no","yes",344.069,361.613,331.119,174.8044,NA,"no",NA,"1","0","1","11-25",NA,0.0781
2022,"MEX","48400238",48406824,"ISCED 3A","ISCED 3A","male","yes","yes",412.789,403.508,438.466,181.0149,NA,"yes",NA,"2",NA,"1","more than 500",NA,1.3226
2022,"MEX","48400180",48406825,"ISCED 3A","ISCED 3B, C","female","yes","yes",492.068,477.621,512.149,211.6033,NA,"no",NA,"1","0","0","26-100",NA,0.1838
2022,"MEX","48400265",48406826,"ISCED 2","ISCED 3A","female","no","yes",415.842,484.168,367.042,687.9375,NA,"yes",NA,"2","1","2","26-100",NA,0.6179
2022,"MEX","48400161",48406827,"ISCED 3A","ISCED 3A","male","yes","yes",296.197,363.68,379.903,263.503,NA,"no",NA,"2","0","1","0-10",NA,-0.4866
2022,"MEX","48400202",48406828,"ISCED 3A","ISCED 2","male","yes","yes",349.391,424.651,423.366,285.1583,NA,NA,NA,"1","1","2","11-25",NA,0.4569
2022,"MEX","48400276",48406829,"ISCED 2","less than ISCED1","female","yes","no",333.938,312.906,342.492,160.9345,NA,"yes",NA,"1","1","0",NA,NA,-1.7628
2022,"MEX","48400205",48406830,"ISCED 2","ISCED 3A","male","no","yes",303.385,278.556,268.156,92.48857,NA,"no",NA,"1","0","0","26-100",NA,0.1842
2022,"MEX","48400148",48406831,"ISCED 2","ISCED 1","female","yes","yes",379.508,406.793,392.19,129.299,NA,"yes",NA,"1","1","1","11-25",NA,-1.0018
2022,"MEX","48400165",48406832,"less than ISCED1","ISCED 1","female","no","no",407.686,403.157,379.277,145.9768,NA,"no",NA,"2","0","2","11-25",NA,-2.5586
2022,"MEX","48400123",48406833,"ISCED 3A","ISCED 1","female","no","yes",364.992,365.294,361.236,195.5021,NA,"no",NA,"1","0","0","11-25",NA,-0.8088
2022,"MEX","48400051",48406834,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",411.13,427.993,410.287,217.5,NA,"yes",NA,"1","0","1","201-500",NA,0.6447
2022,"MEX","48400246",48406835,"ISCED 1","ISCED 1","female","yes","yes",361.208,337.204,330.329,784.3405,NA,"yes",NA,"1","1","2","26-100",NA,-2.5596
2022,"MEX","48400075",48406837,"ISCED 3A","ISCED 2","male","yes","yes",364.858,324.603,311.738,192.8347,NA,"yes",NA,"1","0","0","11-25",NA,-0.8514
2022,"MEX","48400241",48406838,"ISCED 3A","ISCED 2","female","yes","yes",348.621,383.455,332.601,229.3934,NA,"yes",NA,"1","1","1","11-25",NA,-0.451
2022,"MEX","48400159",48406839,"ISCED 3B, C",NA,"male","no","yes",382.399,301.532,347.805,241.4313,NA,"yes",NA,"1","0","1","11-25",NA,-1.2118
