id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria
2863,5,4,0,1,1,391.869,411.173,428.976,0,1,1,4,0.9931,Medio,Medio,Medio,Alto,410.67266666666666,Medio
2864,4,3,0,0,1,366.016,390.378,381.396,0,1,0,1,-0.7571,Medio,Medio,Medio,Medio,379.2633333333333,Medio
2865,3,4,1,0,0,371.185,406.436,370.134,0,1,1,1,-1.9591,Medio,Medio,Medio,Medio,382.58500000000004,Medio
2866,3,4,1,0,1,385.848,491.494,458.125,0,1,1,0,-1.7815,Medio,Medio,Medio,Medio,445.1556666666667,Medio
2867,5,3,1,1,1,379.868,418.645,421.032,0,1,1,1,-0.271,Medio,Medio,Medio,Medio,406.51499999999993,Medio
2868,2,1,1,0,1,447.653,481.293,472.919,1,1,1,3,-2.2949,Medio,Medio,Medio,Bajo,467.28833333333336,Medio
2869,4,4,1,0,1,413.53,505.883,439.189,0,1,0,1,-0.906,Medio,Alto,Medio,Medio,452.86733333333336,Medio
2870,3,3,0,0,0,341.025,368.103,310.304,0,1,0,1,-2.3496,Medio,Medio,Medio,Bajo,339.81066666666663,Medio
2871,2,2,1,0,0,420.742,360.706,409.981,1,1,0,1,-3.1756,Medio,Medio,Medio,Bajo,397.14300000000003,Medio
2872,5,5,0,0,1,398.967,361.271,420.634,1,1,0,1,-1.0318,Medio,Medio,Medio,Medio,393.624,Medio
2873,5,3,0,0,1,397.038,378.663,421.106,1,1,1,1,-0.427,Medio,Medio,Medio,Medio,398.9356666666667,Medio
2874,4,4,1,1,1,539.663,551.99,547.956,1,1,1,3,0.5254,Alto,Alto,Alto,Alto,546.5363333333333,Alto
2875,4,3,1,0,1,346.093,407.963,349.409,0,0,1,1,-1.1938,Medio,Medio,Medio,Medio,367.8216666666667,Medio
2876,3,3,1,0,0,292.428,287.109,335.271,0,1,0,2,-2.4286,Bajo,Bajo,Medio,Bajo,304.936,Bajo
2877,5,4,1,1,1,450.368,540.57,552.257,0,1,1,3,0.8358,Medio,Alto,Alto,Alto,514.3983333333334,Alto
2878,4,4,1,0,1,333.688,398.507,325.714,0,1,0,1,-0.614,Medio,Medio,Medio,Medio,352.6363333333333,Medio
2879,4,5,0,1,1,299.827,251.282,274.181,1,1,0,2,-0.8488,Bajo,Bajo,Bajo,Medio,275.09666666666664,Bajo
2880,5,4,0,0,1,445.4,449.51,457.327,1,1,1,2,-0.3536,Medio,Medio,Medio,Medio,450.7456666666667,Medio
2881,2,3,0,0,1,438.381,505.95,489.814,1,1,0,0,-1.6138,Medio,Alto,Alto,Medio,478.04833333333335,Alto
2882,4,4,0,1,1,479.44,518.64,508.25,1,1,0,2,-1.4951,Medio,Alto,Alto,Medio,502.10999999999996,Alto
2883,4,3,0,0,1,322.538,309.671,387.023,0,1,0,1,-1.7285,Bajo,Bajo,Medio,Medio,339.744,Medio
2884,2,2,0,0,1,448.87,421.406,491.596,0,1,0,1,-2.4236,Medio,Medio,Alto,Bajo,453.95733333333334,Medio
2885,5,5,1,1,1,355.484,370.833,451.539,1,1,1,3,0.8153,Medio,Medio,Medio,Alto,392.6186666666667,Medio
2886,1,3,0,1,1,386.224,425.067,386.929,1,1,0,1,-1.0707,Medio,Medio,Medio,Medio,399.4066666666666,Medio
2887,3,4,1,1,1,362.06,470.608,396.756,0,1,1,3,-0.7158,Medio,Medio,Medio,Medio,409.808,Medio
2888,4,4,1,0,1,297.142,359.818,259.532,1,1,1,1,-0.7428,Bajo,Medio,Bajo,Medio,305.4973333333333,Bajo
2889,4,3,1,0,1,398.744,430.89,414.445,0,1,0,1,-1.8245,Medio,Medio,Medio,Medio,414.693,Medio
2890,1,1,1,0,0,346.574,348.748,366.03,0,1,0,2,-3.5259,Medio,Medio,Medio,Bajo,353.78399999999993,Medio
2891,3,3,1,0,1,435.931,441.951,425.684,1,1,1,0,-1.861,Medio,Medio,Medio,Medio,434.522,Medio
2892,4,4,0,0,1,342.503,367.35,377.628,0,1,1,1,0.3214,Medio,Medio,Medio,Alto,362.4936666666667,Medio
2893,4,4,0,0,1,202.542,225.848,295.021,1,1,1,0,0.4479,Bajo,Bajo,Bajo,Alto,241.13700000000003,Bajo
2894,4,5,0,0,1,289.804,319.672,317.805,1,1,1,1,-0.2283,Bajo,Medio,Medio,Medio,309.09366666666665,Bajo
2895,5,5,1,0,1,482.619,488.928,473.146,1,1,1,0,0.1799,Medio,Medio,Medio,Alto,481.5643333333333,Alto
2896,2,3,1,0,0,201.925,272.415,221.308,0,1,1,2,-2.3541,Bajo,Bajo,Bajo,Bajo,231.88266666666667,Bajo
2897,4,4,0,1,1,416.656,413.355,383.666,1,1,1,1,-1.1283,Medio,Medio,Medio,Medio,404.55899999999997,Medio
2898,0,0,1,0,0,361.936,363.135,376.572,1,1,1,1,-0.99105,Medio,Medio,Medio,Medio,367.21433333333334,Medio
2899,5,4,0,1,1,335.107,384.005,380.241,1,1,1,2,0.6625,Medio,Medio,Medio,Alto,366.451,Medio
2900,2,3,1,0,1,456.449,450.114,454.096,1,1,1,2,-1.5564,Medio,Medio,Medio,Medio,453.55300000000005,Medio
2901,4,4,0,0,1,432.836,426.251,400.147,0,0,1,1,-0.4218,Medio,Medio,Medio,Medio,419.74466666666666,Medio
2902,4,2,1,0,1,405.41,378.598,378.02,1,1,1,1,-0.766,Medio,Medio,Medio,Medio,387.3426666666667,Medio
2903,3,3,1,1,1,327.674,353.11,360.856,0,1,1,1,-2.1136,Bajo,Medio,Medio,Medio,347.2133333333333,Medio
2904,4,3,1,1,1,363.948,422.84,399.568,0,1,0,2,-0.6478,Medio,Medio,Medio,Medio,395.452,Medio
2905,4,5,1,0,1,363.707,355.374,367.886,1,1,1,2,0.1721,Medio,Medio,Medio,Alto,362.32233333333335,Medio
2906,2,3,1,0,1,361.492,364.735,385.178,1,1,0,1,-1.2184,Medio,Medio,Medio,Medio,370.4683333333334,Medio
2907,3,3,1,0,0,377.668,380.113,321.367,1,1,1,3,-1.8166,Medio,Medio,Medio,Medio,359.71599999999995,Medio
2908,5,5,0,1,1,520.113,641.38,577.85,1,1,1,4,0.416,Alto,Alto,Alto,Alto,579.781,Alto
2909,3,5,0,0,1,467.377,441.718,418.706,1,1,1,2,-1.2979,Medio,Medio,Medio,Medio,442.6003333333333,Medio
2910,4,4,1,0,0,371.476,391.972,337.672,0,1,1,1,-1.6948,Medio,Medio,Medio,Medio,367.03999999999996,Medio
2911,4,4,0,0,1,515.035,536.482,589.856,1,1,1,3,0.5001,Alto,Alto,Alto,Alto,547.1243333333333,Alto
2912,3,3,0,0,0,288.022,223.153,302.811,1,1,1,2,-0.2867,Bajo,Bajo,Bajo,Medio,271.3286666666666,Bajo
2913,3,5,1,0,1,545.693,604.553,563.032,0,1,1,1,0.3683,Alto,Alto,Alto,Alto,571.0926666666668,Alto
2914,2,3,0,0,1,331.449,302.582,280.442,0,1,1,1,-2.5776,Bajo,Bajo,Bajo,Bajo,304.8243333333333,Bajo
2915,4,4,1,0,1,336.109,363.634,366.834,0,1,0,3,-0.9251,Medio,Medio,Medio,Medio,355.52566666666667,Medio
2916,3,4,0,1,1,463.161,447.418,517.061,1,1,1,1,-1.2049,Medio,Medio,Alto,Medio,475.87999999999994,Medio
2917,2,3,1,0,1,288.93,311.307,169.206,1,1,1,2,-1.8076,Bajo,Bajo,Bajo,Medio,256.48100000000005,Bajo
2918,4,1,1,0,1,360.447,373.95,318.16,0,1,1,1,-1.774,Medio,Medio,Medio,Medio,350.8523333333333,Medio
2919,5,5,0,1,1,651.836,610.74,598.449,0,1,1,2,0.2887,Alto,Alto,Alto,Alto,620.3416666666667,Alto
2920,5,4,0,1,1,404.555,474.178,452.25,1,1,1,3,0.2322,Medio,Medio,Medio,Alto,443.661,Medio
2921,4,4,1,0,0,269.624,265.408,236.695,1,1,1,1,-1.2478,Bajo,Bajo,Bajo,Medio,257.24233333333336,Bajo
2922,4,4,0,1,1,324.007,378.509,350.452,1,1,1,6,0.359,Bajo,Medio,Medio,Alto,350.9893333333334,Medio
2923,4,3,1,1,1,407.847,390.773,420.224,1,1,1,0,-0.8892,Medio,Medio,Medio,Medio,406.28133333333335,Medio
2924,2,2,1,0,0,403.92,407.864,446.218,0,1,0,1,-2.9752,Medio,Medio,Medio,Bajo,419.334,Medio
2925,5,2,0,1,1,386.97,352.767,435.291,0,1,0,3,-0.1479,Medio,Medio,Medio,Medio,391.676,Medio
2926,4,4,0,1,1,387.623,457.037,423.53,0,1,1,2,0.5465,Medio,Medio,Medio,Alto,422.73,Medio
2927,3,3,0,0,1,305.908,322.827,353.383,0,1,1,0,-1.932,Bajo,Medio,Medio,Medio,327.37266666666665,Medio
2928,3,2,0,0,1,386.609,320.082,382.581,0,1,1,1,-1.1246,Medio,Medio,Medio,Medio,363.09066666666666,Medio
2929,2,3,1,0,1,494.627,523.974,512.622,0,1,0,0,-2.2851,Medio,Alto,Alto,Bajo,510.40766666666667,Alto
2930,2,3,0,0,1,337.612,240.619,332.075,0,1,1,1,-1.0189,Medio,Bajo,Medio,Medio,303.43533333333335,Bajo
2931,5,5,0,0,1,468.262,524.042,482.541,1,1,1,3,1.1441,Medio,Alto,Medio,Alto,491.615,Alto
2932,5,5,1,1,1,539.591,627.508,556.467,1,1,1,6,0.8891,Alto,Alto,Alto,Alto,574.522,Alto
2933,4,4,0,1,1,384.176,426.228,442.59,1,1,1,2,0.8729,Medio,Medio,Medio,Alto,417.6646666666666,Medio
2934,5,5,0,0,1,392.312,447.889,415.816,1,1,0,6,0.8076,Medio,Medio,Medio,Alto,418.67233333333337,Medio
2935,3,0,0,1,1,336.329,285.528,330.155,1,1,1,0,-0.7017,Medio,Bajo,Medio,Medio,317.33733333333333,Bajo
2936,4,4,0,1,1,461.446,417.902,483.519,0,1,0,4,-1.3017,Medio,Medio,Medio,Medio,454.289,Medio
2937,2,3,0,0,1,371.664,442.328,469.351,0,1,0,1,-2.5551,Medio,Medio,Medio,Bajo,427.78099999999995,Medio
2938,2,3,1,0,1,387.777,303.207,392.594,1,1,1,1,-2.326,Medio,Bajo,Medio,Bajo,361.19266666666664,Medio
2939,4,3,0,1,1,426.37,474.315,427.468,1,1,1,3,-0.0683,Medio,Medio,Medio,Alto,442.7176666666667,Medio
2940,5,4,0,1,1,520.025,488.722,528.415,0,1,1,4,0.8799,Alto,Medio,Alto,Alto,512.3873333333332,Alto
2941,4,5,1,0,1,445.633,485.742,480.589,0,1,1,1,-0.3269,Medio,Medio,Medio,Medio,470.6546666666666,Medio
2942,4,2,0,0,1,441.058,382.697,356.063,0,1,1,0,-1.2929,Medio,Medio,Medio,Medio,393.2726666666667,Medio
2943,4,3,1,0,1,422.038,475.83,475.125,0,1,1,0,-1.4924,Medio,Medio,Medio,Medio,457.66433333333333,Medio
2944,2,5,0,0,1,485.199,502.038,524.694,1,1,1,2,-0.1287,Medio,Alto,Alto,Medio,503.97700000000003,Alto
2945,4,4,1,0,1,511.113,550.962,551.08,1,1,1,2,0.996,Alto,Alto,Alto,Alto,537.7183333333334,Alto
2946,4,3,1,0,1,364.6,418.332,429.997,1,1,0,3,-0.5855,Medio,Medio,Medio,Medio,404.3096666666667,Medio
2947,1,3,1,0,1,285.945,322.414,339.597,0,1,0,0,-2.3795,Bajo,Medio,Medio,Bajo,315.9853333333333,Bajo
2948,3,5,1,1,1,384.582,455.318,445.402,0,1,1,1,0.8608,Medio,Medio,Medio,Alto,428.43399999999997,Medio
2949,5,5,1,0,1,413.903,457.63,418.11,1,1,1,3,-0.1442,Medio,Medio,Medio,Medio,429.88100000000003,Medio
2950,2,1,1,0,0,387.76,393.419,451.506,0,1,0,1,-3.1341,Medio,Medio,Medio,Bajo,410.895,Medio
2951,4,3,1,0,0,295.919,293.313,338.741,0,1,1,2,-2.1045,Bajo,Bajo,Medio,Medio,309.3243333333333,Bajo
2952,4,3,0,0,1,368.742,382.595,391.713,1,1,0,1,-1.6628,Medio,Medio,Medio,Medio,381.01666666666665,Medio
2953,2,2,0,0,0,380.362,418.703,383.038,0,1,1,2,-2.3053,Medio,Medio,Medio,Bajo,394.03433333333334,Medio
2954,4,4,0,0,1,435.726,517.203,454.861,1,1,1,0,-1.1379,Medio,Alto,Medio,Medio,469.2633333333333,Medio
2955,2,1,1,0,1,374.67,361.709,395.095,0,1,0,0,-2.6245,Medio,Medio,Medio,Bajo,377.1580000000001,Medio
2956,5,3,0,0,1,490.781,518.899,472.654,1,1,1,3,-0.3636,Medio,Alto,Medio,Medio,494.11133333333333,Alto
2957,3,3,1,0,0,411.795,409.453,409.755,0,1,0,1,-2.0718,Medio,Medio,Medio,Medio,410.3343333333334,Medio
2958,4,4,1,0,1,285.432,344.015,265.582,0,1,0,0,-1.2327,Bajo,Medio,Bajo,Medio,298.343,Bajo
2959,2,2,1,0,0,387.761,384.168,365.223,0,0,1,2,-2.7009,Medio,Medio,Medio,Bajo,379.0506666666667,Medio
2960,4,5,0,0,1,526.908,497.146,533.502,0,1,1,2,0.6899,Alto,Alto,Alto,Alto,519.1853333333333,Alto
2961,1,2,0,0,1,258.476,268.847,147.305,0,1,0,0,-3.2542,Bajo,Bajo,Bajo,Bajo,224.87599999999998,Bajo
2962,1,3,1,1,1,429.3,469.52,394.489,0,1,1,1,-0.6804,Medio,Medio,Medio,Medio,431.103,Medio
2963,5,5,0,0,1,425.711,457.062,440.931,1,1,1,2,-0.3471,Medio,Medio,Medio,Medio,441.23466666666667,Medio
2964,2,0,1,0,0,379.987,508.596,352.06,0,1,1,1,-2.9537,Medio,Alto,Medio,Bajo,413.54766666666666,Medio
2965,4,5,1,0,0,424.266,427.602,472.397,0,1,1,1,0.2125,Medio,Medio,Medio,Alto,441.4216666666666,Medio
2966,5,4,1,0,0,385.541,420.764,414.054,1,1,1,1,-1.3644,Medio,Medio,Medio,Medio,406.7863333333333,Medio
2967,1,1,1,0,1,430.18,464.726,455.962,1,1,1,2,-3.1745,Medio,Medio,Medio,Bajo,450.28933333333333,Medio
2968,3,4,1,1,1,413.568,454.772,420.971,0,1,1,1,-1.9399,Medio,Medio,Medio,Medio,429.7703333333333,Medio
2969,5,5,0,0,1,401.321,445.284,531.034,1,1,1,3,0.4898,Medio,Medio,Alto,Alto,459.213,Medio
2970,3,2,1,0,1,350.691,290.491,328.795,1,1,1,1,-1.8664,Medio,Bajo,Medio,Medio,323.3256666666667,Bajo
2971,4,5,1,1,1,237.099,223.004,197.275,1,0,1,0,0.6541,Bajo,Bajo,Bajo,Alto,219.12599999999998,Bajo
2972,4,5,0,0,1,496.514,591.856,530.535,1,1,1,2,-0.6537,Alto,Alto,Alto,Medio,539.6349999999999,Alto
2973,3,4,1,0,0,352.006,408.842,379.139,1,1,1,1,-1.3802,Medio,Medio,Medio,Medio,379.9956666666667,Medio
2974,4,5,1,0,1,391.419,417.865,366.477,1,1,0,2,-0.2017,Medio,Medio,Medio,Medio,391.9203333333333,Medio
2975,2,3,1,0,0,331.805,378.503,339.208,0,0,0,0,-2.3275,Bajo,Medio,Medio,Bajo,349.8386666666667,Medio
2976,1,2,0,0,0,429.866,376.576,385.581,0,1,1,1,-3.4115,Medio,Medio,Medio,Bajo,397.34100000000007,Medio
2977,4,4,0,1,1,341.397,374.839,390.936,1,1,1,1,0.4498,Medio,Medio,Medio,Alto,369.05733333333336,Medio
2978,4,3,1,0,1,440.805,431.067,503.234,1,1,1,2,-0.8261,Medio,Medio,Alto,Medio,458.3686666666667,Medio
2979,4,4,0,1,1,369.088,380.132,395.97,1,1,0,1,0.1594,Medio,Medio,Medio,Alto,381.73,Medio
2980,2,2,1,0,1,364.326,404.205,383.329,1,1,1,1,-2.6797,Medio,Medio,Medio,Bajo,383.9533333333333,Medio
2981,5,5,1,0,1,502.112,568.816,547.783,1,1,1,3,1.017,Alto,Alto,Alto,Alto,539.5703333333335,Alto
2982,3,4,1,1,1,373.051,419.015,354.22,0,1,0,2,-1.3206,Medio,Medio,Medio,Medio,382.0953333333334,Medio
2983,4,5,1,1,1,414.417,320.453,354.142,1,1,1,3,0.7869,Medio,Medio,Medio,Alto,363.00399999999996,Medio
2984,4,3,1,0,1,320.419,303.468,351.845,0,1,1,0,-0.4828,Bajo,Bajo,Medio,Medio,325.24399999999997,Medio
2985,3,3,0,0,1,391.388,321.984,407.526,0,1,1,1,-2.0247,Medio,Medio,Medio,Medio,373.63266666666664,Medio
2986,4,3,1,0,1,320.817,426.14,374.673,1,1,1,2,0.4185,Bajo,Medio,Medio,Alto,373.8766666666667,Medio
2987,4,3,0,0,1,440.9,431.664,457.962,0,1,1,3,-1.0552,Medio,Medio,Medio,Medio,443.5086666666666,Medio
2988,3,4,0,0,1,447.117,460.743,457.609,0,1,1,2,-1.2528,Medio,Medio,Medio,Medio,455.15633333333335,Medio
2989,4,3,0,1,1,519.69,441.366,484.835,0,1,0,2,-1.2474,Alto,Medio,Medio,Medio,481.9636666666667,Alto
2990,2,3,0,0,0,333.074,338.846,389.144,0,1,0,3,-2.5487,Bajo,Medio,Medio,Bajo,353.68800000000005,Medio
2991,4,3,1,0,1,286.535,359.899,314.118,0,1,0,3,-0.8479,Bajo,Medio,Medio,Medio,320.18399999999997,Bajo
2992,2,3,0,0,1,369.315,432.967,381.864,0,0,1,1,-0.9635,Medio,Medio,Medio,Medio,394.7153333333333,Medio
2993,3,5,1,1,1,275.147,378.98,338.475,1,1,1,1,0.6169,Bajo,Medio,Medio,Alto,330.8673333333333,Medio
2994,3,5,1,0,1,382.534,423.141,368.581,0,1,1,1,-0.1521,Medio,Medio,Medio,Medio,391.41866666666664,Medio
2995,4,3,0,0,1,327.24,374.245,423.007,1,1,1,1,-1.5749,Bajo,Medio,Medio,Medio,374.8306666666667,Medio
2996,3,5,1,0,1,317.876,313.13,329.642,1,1,0,1,0.2603,Bajo,Bajo,Medio,Alto,320.21599999999995,Bajo
2997,3,2,0,0,1,367.278,401.85,329.365,1,1,0,0,-1.7276,Medio,Medio,Medio,Medio,366.16433333333333,Medio
2998,4,4,1,0,1,406.923,441.378,460.446,0,1,1,3,0.8077,Medio,Medio,Medio,Alto,436.24899999999997,Medio
2999,3,3,1,0,1,251.987,271.165,281.35,1,1,0,1,-2.3149,Bajo,Bajo,Bajo,Bajo,268.1673333333334,Bajo
3000,4,3,0,0,1,291.547,274.334,261.108,1,1,1,2,-0.2199,Bajo,Bajo,Bajo,Medio,275.663,Bajo
3001,3,2,1,0,0,342.773,398.645,399.154,0,1,1,1,-2.1203,Medio,Medio,Medio,Medio,380.1906666666667,Medio
3002,4,4,1,0,1,359.423,377.388,369.655,0,1,0,2,-1.5297,Medio,Medio,Medio,Medio,368.82199999999995,Medio
3003,5,4,1,0,1,509.177,549.273,558.727,1,1,1,3,0.9242,Alto,Alto,Alto,Alto,539.0590000000001,Alto
3004,2,3,1,1,1,284.797,322.533,293.505,1,1,1,2,-0.9593,Bajo,Medio,Bajo,Medio,300.27833333333336,Bajo
3005,2,5,1,1,1,302.595,336.965,345.629,1,1,1,1,-1.4759,Bajo,Medio,Medio,Medio,328.3963333333333,Medio
3006,5,3,1,0,1,254.72,346.991,292.869,1,1,1,1,-0.5472,Bajo,Medio,Bajo,Medio,298.1933333333333,Bajo
3007,3,3,0,0,0,299.492,309.693,289.578,1,1,1,1,-2.6582,Bajo,Bajo,Bajo,Bajo,299.5876666666666,Bajo
3008,2,3,0,0,1,360.615,315.955,397.725,0,1,1,2,-1.4893,Medio,Bajo,Medio,Medio,358.09833333333336,Medio
3009,3,3,0,0,0,336.425,435.973,357.176,1,1,0,3,-1.9123,Medio,Medio,Medio,Medio,376.5246666666667,Medio
3010,3,3,1,0,0,353.24,358.603,292.734,0,1,1,2,-2.1878,Medio,Medio,Bajo,Medio,334.859,Medio
3011,4,3,0,0,0,478.543,345.406,387.062,1,1,1,2,-1.0836,Medio,Medio,Medio,Medio,403.6703333333333,Medio
3012,3,1,0,0,0,335.541,396.047,399.05,0,1,0,0,-2.4831,Medio,Medio,Medio,Bajo,376.8793333333333,Medio
3013,5,4,1,0,1,301.862,279.239,297.976,1,1,0,0,-1.1146,Bajo,Bajo,Bajo,Medio,293.02566666666667,Bajo
3014,4,5,0,0,1,381.358,416.905,358.195,0,1,1,4,0.5959,Medio,Medio,Medio,Alto,385.48599999999993,Medio
3015,3,4,1,0,1,346.681,386.872,405.304,1,1,0,0,-1.8864,Medio,Medio,Medio,Medio,379.61899999999997,Medio
3016,4,4,0,0,1,328.654,322.14,313.418,0,1,0,2,0.1727,Bajo,Medio,Medio,Alto,321.404,Bajo
3017,3,4,0,1,1,370.63,342.396,433.911,1,1,1,0,0.5448,Medio,Medio,Medio,Alto,382.31233333333336,Medio
3018,3,3,1,0,0,335.698,259.65,308.776,0,1,1,1,-2.9915,Medio,Bajo,Bajo,Bajo,301.37466666666666,Bajo
3019,3,3,1,0,1,328.359,403.534,352.858,0,1,0,3,-2.2229,Bajo,Medio,Medio,Bajo,361.58366666666666,Medio
3020,2,1,1,0,1,403.202,363.0,406.99,1,1,0,2,-2.5503,Medio,Medio,Medio,Bajo,391.064,Medio
3021,1,5,0,0,1,453.194,508.281,535.658,1,1,1,3,-0.0435,Medio,Alto,Alto,Alto,499.0443333333333,Alto
3022,3,2,0,0,1,421.31,435.351,449.897,1,1,1,1,-1.8181,Medio,Medio,Medio,Medio,435.51933333333335,Medio
3023,4,4,1,0,0,284.574,304.57,296.125,0,1,1,3,0.0388,Bajo,Bajo,Bajo,Alto,295.0896666666667,Bajo
3024,4,4,1,0,1,530.095,542.3,564.503,1,1,1,1,0.8255,Alto,Alto,Alto,Alto,545.6326666666668,Alto
3025,5,5,1,1,1,436.47,461.898,493.47,1,1,1,3,0.6082,Medio,Medio,Alto,Alto,463.9460000000001,Medio
3026,5,5,1,1,1,534.788,557.255,510.908,1,1,1,3,0.6791,Alto,Alto,Alto,Alto,534.317,Alto
3027,4,4,1,1,1,420.634,407.236,400.319,1,1,1,1,-0.3079,Medio,Medio,Medio,Medio,409.39633333333336,Medio
3028,4,4,0,0,1,308.322,343.337,391.103,0,1,0,4,-0.701,Bajo,Medio,Medio,Medio,347.58733333333333,Medio
3029,4,3,0,0,0,304.099,364.822,315.915,0,1,1,1,-1.8109,Bajo,Medio,Medio,Medio,328.27866666666665,Medio
3030,5,4,0,1,1,373.839,375.571,382.451,1,1,1,2,-0.7158,Medio,Medio,Medio,Medio,377.28700000000003,Medio
3031,4,4,0,1,1,335.466,297.623,305.115,1,1,1,2,0.3625,Medio,Bajo,Bajo,Alto,312.73466666666667,Bajo
3032,3,3,0,0,1,365.615,423.66,393.17,0,1,1,0,-2.2834,Medio,Medio,Medio,Bajo,394.14833333333337,Medio
3033,4,4,0,0,1,361.373,373.858,386.403,1,1,1,1,-0.8588,Medio,Medio,Medio,Medio,373.878,Medio
3034,3,3,1,0,1,341.349,369.074,338.335,1,1,1,1,-2.437,Medio,Medio,Medio,Bajo,349.586,Medio
3035,4,5,0,0,1,440.28,376.664,467.808,1,1,0,2,-0.849,Medio,Medio,Medio,Medio,428.25066666666663,Medio
3036,5,5,0,0,1,479.06,532.249,531.543,1,1,1,4,1.0813,Medio,Alto,Alto,Alto,514.284,Alto
3037,4,4,0,0,1,497.461,445.721,497.698,1,1,1,1,-1.3559,Alto,Medio,Alto,Medio,480.29333333333335,Alto
3038,2,3,1,0,0,374.611,502.549,368.732,0,1,0,1,-2.227,Medio,Alto,Medio,Bajo,415.29733333333337,Medio
3039,3,3,1,0,0,517.135,540.292,537.525,0,1,0,1,-2.4331,Alto,Alto,Alto,Bajo,531.6506666666668,Alto
3040,4,4,0,1,1,363.525,396.896,375.909,1,1,1,3,-1.1576,Medio,Medio,Medio,Medio,378.77666666666664,Medio
3041,3,4,1,1,1,493.631,493.118,459.644,1,1,1,1,-0.5213,Medio,Medio,Medio,Medio,482.13100000000003,Alto
3042,4,4,0,1,1,558.352,645.253,600.038,1,1,1,3,1.0122,Alto,Alto,Alto,Alto,601.2143333333333,Alto
3043,1,3,0,0,1,407.525,471.425,435.224,0,1,0,0,-2.1054,Medio,Medio,Medio,Medio,438.058,Medio
3044,1,1,0,0,1,322.515,316.87,308.263,0,1,0,3,-2.9321,Bajo,Medio,Bajo,Bajo,315.88266666666664,Bajo
3045,5,5,0,1,1,428.351,445.965,408.437,1,1,1,2,0.6925,Medio,Medio,Medio,Alto,427.5843333333334,Medio
3046,3,3,1,0,0,337.772,325.381,327.094,0,1,0,0,-2.4172,Medio,Medio,Medio,Bajo,330.08233333333334,Medio
3047,4,4,1,1,1,490.123,505.12,508.799,0,1,1,2,0.5362,Medio,Alto,Alto,Alto,501.3473333333333,Alto
3048,4,4,1,0,0,363.836,347.557,332.983,0,1,0,6,-1.4393,Medio,Medio,Medio,Medio,348.12533333333334,Medio
3049,2,2,0,0,1,385.211,378.594,363.335,0,1,0,2,-2.7809,Medio,Medio,Medio,Bajo,375.71333333333337,Medio
3050,5,5,1,1,1,377.119,404.599,469.966,0,1,1,1,0.6073,Medio,Medio,Medio,Alto,417.22800000000007,Medio
3051,4,3,1,0,1,413.223,496.884,440.166,0,1,1,3,-0.6744,Medio,Medio,Medio,Medio,450.09099999999995,Medio
3052,2,3,0,1,1,498.137,452.139,523.564,1,1,1,1,-1.4685,Alto,Medio,Alto,Medio,491.28000000000003,Alto
3053,3,3,0,0,1,363.465,358.37,444.537,0,1,1,2,-0.2935,Medio,Medio,Medio,Medio,388.7906666666667,Medio
3054,3,3,0,0,1,424.03,494.743,442.789,0,0,0,0,-2.1073,Medio,Medio,Medio,Medio,453.854,Medio
3055,4,4,0,1,1,387.94,484.793,413.102,1,1,1,4,0.6609,Medio,Medio,Medio,Alto,428.6116666666667,Medio
3056,2,4,1,0,1,373.958,377.121,371.058,1,1,0,0,-1.5198,Medio,Medio,Medio,Medio,374.04566666666665,Medio
3057,3,3,1,0,1,352.569,226.38,309.784,0,1,1,1,-1.0713,Medio,Bajo,Medio,Medio,296.2443333333334,Bajo
3058,2,3,0,0,1,447.047,465.055,437.4,1,1,1,1,-1.7063,Medio,Medio,Medio,Medio,449.834,Medio
3059,3,2,0,0,1,331.191,351.89,354.436,0,1,0,1,-2.4666,Bajo,Medio,Medio,Bajo,345.83899999999994,Medio
3060,3,5,1,0,1,435.615,512.952,455.327,1,1,0,4,-0.7305,Medio,Alto,Medio,Medio,467.9646666666667,Medio
3061,4,4,0,0,1,378.876,424.788,422.723,0,1,0,2,-1.6873,Medio,Medio,Medio,Medio,408.79566666666665,Medio
3062,3,5,1,0,1,339.722,369.947,417.177,0,1,1,1,-1.0155,Medio,Medio,Medio,Medio,375.61533333333335,Medio
3063,3,1,0,0,1,375.416,364.953,397.464,1,1,1,1,-1.0369,Medio,Medio,Medio,Medio,379.2776666666666,Medio
3064,3,3,0,0,1,398.916,367.627,448.775,1,1,1,1,-2.155,Medio,Medio,Medio,Medio,405.106,Medio
3065,4,2,0,0,1,482.625,576.798,513.712,0,1,0,0,-1.617,Medio,Alto,Alto,Medio,524.3783333333333,Alto
3066,3,3,1,0,1,452.523,482.854,427.459,1,1,1,0,-1.5724,Medio,Medio,Medio,Medio,454.27866666666665,Medio
3067,4,3,0,0,1,426.707,503.046,393.562,0,1,1,3,-0.4854,Medio,Alto,Medio,Medio,441.105,Medio
3068,4,4,0,0,0,399.084,416.037,333.88,1,1,0,4,-1.9398,Medio,Medio,Medio,Medio,383.00033333333334,Medio
3069,4,3,1,0,1,296.936,336.402,338.372,1,1,1,1,0.0992,Bajo,Medio,Medio,Alto,323.90333333333336,Bajo
