id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico
3859,primaria,secundaria,1,0,1,440.906,525.264,480.215,0,1,1,0,-2.1448
3860,bachillerato,secundaria,1,0,1,345.825,379.789,380.836,1,1,1,2,-1.5961
3861,menos que primaria,secundaria,1,0,0,405.173,465.035,444.179,0,1,1,1,-2.518
3862,secundaria,bachillerato tecnico,0,0,1,349.6,430.422,384.628,1,1,1,4,-0.3867
3863,secundaria,bachillerato,1,1,1,416.586,489.788,471.937,0,1,0,2,-1.1691
3864,secundaria,primaria,1,0,1,387.364,402.569,403.278,1,1,1,2,-2.3383
3865,secundaria,primaria,0,1,1,360.506,301.144,328.699,1,1,1,1,-0.2858
3866,menos que primaria,secundaria,0,0,0,387.26,373.413,380.407,0,1,0,1,-2.7941
3867,bachillerato tecnico,bachillerato tecnico,0,0,1,433.63,450.285,473.355,1,1,1,1,-0.5299
3868,sin informacion,bachillerato tecnico,1,0,0,365.425,296.566,392.427,0,1,1,1,-1.6254
3869,bachillerato tecnico,bachillerato tecnico,1,1,1,427.346,492.573,451.314,1,1,1,3,0.8528
3870,bachillerato tecnico,bachillerato,0,1,1,549.46,513.689,529.983,1,1,1,3,0.8378
3871,secundaria,secundaria,0,1,1,382.481,315.131,384.16,0,1,1,1,-0.883
3872,bachillerato,bachillerato,1,1,1,363.453,384.566,409.279,0,1,1,1,-1.6643
3873,bachillerato,bachillerato,0,0,0,382.274,395.423,343.424,1,1,1,1,-1.9528
3874,secundaria,bachillerato,1,1,0,378.632,353.84,382.183,0,1,0,2,-0.5162
3875,bachillerato,bachillerato,0,0,1,356.97,337.114,338.506,1,1,1,0,-2.0721
3876,bachillerato tecnico,bachillerato tecnico,0,1,1,458.73,459.06,482.008,1,1,1,4,1.0068
3877,bachillerato,secundaria,1,0,1,304.728,363.308,288.116,0,1,0,1,-1.4192
3878,menos que primaria,menos que primaria,1,0,1,307.569,281.347,324.687,1,1,0,0,-1.0958
3879,secundaria,primaria,1,0,1,432.118,449.273,352.635,0,1,1,0,-2.36
3880,bachillerato tecnico,primaria,1,0,1,368.517,356.669,350.691,0,1,1,2,-0.4487
3881,bachillerato tecnico,bachillerato,0,0,1,362.852,366.105,382.685,1,1,0,0,-1.3746
3882,bachillerato tecnico,secundaria,1,1,1,418.925,501.285,418.923,1,1,1,2,0.949
3883,sin informacion,sin informacion,1,0,0,352.951,387.387,418.597,1,1,1,1,-0.99105
3884,secundaria,secundaria,1,0,1,417.379,436.915,443.631,0,1,0,1,-2.4361
3885,primaria,secundaria,0,1,1,466.601,503.862,514.61,0,1,1,1,-0.1214
3886,bachillerato,bachillerato,0,0,1,397.395,436.554,456.313,1,1,1,1,-1.5178
3887,bachillerato,bachillerato tecnico,1,0,1,444.546,471.881,486.802,0,1,0,2,-1.4659
3888,bachillerato,secundaria,0,0,1,397.131,378.15,380.815,0,1,1,1,-0.6268
3889,bachillerato,bachillerato,0,1,1,465.178,443.293,492.434,0,1,1,1,-0.4478
3890,bachillerato,bachillerato tecnico,0,1,1,434.687,467.112,522.481,1,1,1,3,1.0288
3891,secundaria,bachillerato,1,1,1,370.155,362.774,342.806,1,1,1,2,-0.1422
3892,bachillerato,bachillerato,0,1,1,521.312,526.305,568.413,1,1,1,2,0.5496
3893,primaria,secundaria,0,0,1,268.715,260.375,258.918,0,1,0,2,-2.1662
3894,menos que primaria,secundaria,0,0,1,286.482,348.978,299.568,1,1,1,1,-1.5657
3895,bachillerato,bachillerato,1,0,1,376.633,417.116,376.964,0,1,0,2,-1.2791
3896,secundaria,secundaria,0,1,1,555.29,502.811,557.892,0,1,1,1,-0.8269
3897,secundaria,bachillerato,0,0,1,394.682,344.79,433.79,1,1,0,2,-1.1614
3898,secundaria,bachillerato,0,0,1,438.274,544.223,458.847,1,1,1,1,-1.2331
3899,bachillerato,secundaria,0,0,1,398.798,342.905,308.001,0,1,1,3,-1.3777
3900,bachillerato tecnico,bachillerato,1,0,1,413.707,452.362,410.564,0,1,1,1,-0.5363
3901,bachillerato,secundaria,0,1,1,379.182,364.543,387.68,1,1,1,1,-0.4974
3902,bachillerato,bachillerato,1,0,1,436.639,519.068,383.14,1,1,1,1,0.3654
3903,secundaria,bachillerato,1,0,1,301.605,331.417,321.779,1,1,0,2,-1.212
3904,secundaria,secundaria,1,0,1,282.028,365.45,283.344,0,1,0,1,-2.5636
3905,secundaria,bachillerato,0,0,1,325.427,343.779,293.755,1,1,1,1,-0.7108
3906,primaria,primaria,1,0,0,255.644,247.352,291.806,1,1,0,0,-3.1163
3907,secundaria,bachillerato tecnico,1,1,1,376.404,262.168,379.012,1,1,1,1,-0.8885
3908,menos que primaria,menos que primaria,1,0,0,288.989,370.604,273.767,0,1,0,0,-4.2296
3909,primaria,secundaria,0,0,1,351.18,281.889,324.377,0,1,1,2,-1.8311
3910,primaria,secundaria,1,0,1,348.107,376.343,373.624,1,1,1,1,-1.9878
3911,bachillerato tecnico,secundaria,0,1,1,453.458,414.247,412.061,1,1,1,1,0.3834
3912,secundaria,secundaria,0,0,1,442.822,454.561,486.255,0,1,1,1,-2.0044
3913,bachillerato tecnico,bachillerato tecnico,1,0,1,253.806,382.937,341.401,0,1,1,3,-0.0023
3914,secundaria,secundaria,1,1,1,324.587,350.369,401.629,1,1,1,2,-0.3718
3915,primaria,bachillerato,0,1,1,372.803,303.024,376.312,0,1,1,1,-0.8293
3916,bachillerato,bachillerato tecnico,0,1,1,424.23,420.589,445.222,0,1,1,3,1.0099
3917,secundaria,secundaria,0,0,1,480.16,502.767,474.713,1,1,1,0,-2.0294
3918,bachillerato,secundaria,0,0,1,303.514,327.052,350.238,1,1,1,2,-1.1984
3919,secundaria,secundaria,0,0,1,320.436,321.123,321.008,1,1,0,2,-2.2317
3920,bachillerato,bachillerato,1,1,1,544.923,552.791,545.483,1,1,1,4,1.0678
3921,secundaria,primaria,0,0,0,424.665,463.583,518.616,0,1,0,2,-2.0983
3922,secundaria,secundaria,1,1,1,338.856,273.192,364.003,1,1,1,2,-1.688
3923,secundaria,secundaria,1,0,1,392.129,464.501,440.55,1,1,1,2,-1.5224
3924,bachillerato,secundaria,1,1,1,406.275,441.265,378.877,0,1,1,1,-0.9449
3925,bachillerato,bachillerato,0,0,0,258.964,412.855,274.857,1,1,1,0,-1.38
3926,secundaria,secundaria,1,0,1,282.729,322.537,348.675,0,1,1,1,-2.3035
3927,secundaria,secundaria,0,0,1,380.25,409.204,397.014,0,1,1,1,-1.6341
3928,bachillerato,bachillerato,0,1,0,301.647,312.884,297.215,0,1,1,1,-1.8686
3929,secundaria,bachillerato,1,0,1,397.29,467.007,427.302,0,1,1,0,-1.3579
3930,bachillerato tecnico,bachillerato tecnico,1,1,1,432.924,532.698,498.973,1,1,1,2,1.0791
3931,secundaria,bachillerato,1,0,0,431.485,457.914,430.275,0,1,1,0,-0.9732
3932,bachillerato,bachillerato,0,0,1,316.589,333.382,335.313,1,1,1,1,-0.8987
3933,bachillerato,bachillerato,1,1,1,353.071,380.86,308.983,0,1,0,1,-0.8823
3934,secundaria,secundaria,0,0,0,354.373,339.532,283.205,1,1,1,2,-2.0104
3935,secundaria,secundaria,0,0,1,332.155,401.184,353.274,0,1,0,1,-2.5674
3936,bachillerato,bachillerato,1,0,1,370.481,394.895,358.365,0,1,1,1,-1.5406
3937,primaria,primaria,0,0,1,368.863,353.943,377.533,1,1,0,0,-2.7408
3938,secundaria,secundaria,1,0,0,453.778,501.687,482.419,0,1,1,1,-2.7351
3939,bachillerato,bachillerato tecnico,1,0,1,448.587,512.102,430.154,1,1,1,4,0.8364
3940,bachillerato tecnico,secundaria,0,0,1,395.441,411.795,402.772,1,1,1,1,0.7526
3941,secundaria,secundaria,0,0,1,371.598,398.596,354.991,1,1,1,0,-0.8096
3942,bachillerato,secundaria,0,0,0,319.721,292.259,329.799,1,1,1,2,-0.2819
3943,bachillerato tecnico,bachillerato tecnico,0,0,1,494.011,514.572,479.758,1,1,1,2,0.0119
3944,secundaria,bachillerato,0,0,1,349.374,348.297,344.736,1,1,1,0,0.1902
3945,secundaria,primaria,1,0,1,360.671,406.612,330.867,1,1,0,1,-1.9952
3946,bachillerato tecnico,bachillerato tecnico,1,0,1,380.896,444.754,402.128,0,1,1,1,-0.341
3947,bachillerato,bachillerato,1,1,1,503.548,510.433,489.248,1,1,1,4,-0.6139
3948,secundaria,secundaria,0,0,1,452.594,405.162,423.584,0,1,1,1,-2.1048
3949,bachillerato tecnico,bachillerato tecnico,1,1,1,371.309,437.351,482.785,1,1,1,2,0.3758
3950,secundaria,secundaria,1,0,1,345.626,482.938,400.802,0,1,0,1,-2.3145
3951,bachillerato tecnico,bachillerato tecnico,1,1,1,463.882,552.471,512.681,1,1,1,6,1.853
3952,secundaria,primaria,0,0,0,352.436,339.242,360.429,1,1,0,2,-2.8345
3953,menos que primaria,menos que primaria,1,0,0,440.326,432.759,451.917,0,0,1,1,-3.8951
3954,primaria,primaria,0,0,1,394.557,399.544,405.126,0,1,0,1,-2.8416
3955,bachillerato tecnico,bachillerato tecnico,1,1,1,479.509,618.491,450.02,1,1,1,1,0.7247
3956,secundaria,bachillerato,1,0,1,405.326,516.268,358.608,0,1,0,2,-1.4615
3957,primaria,menos que primaria,1,0,1,348.145,412.364,346.49,0,1,0,0,-2.8289
3958,secundaria,bachillerato,0,1,0,371.306,360.312,288.847,0,1,1,1,-0.4955
3959,bachillerato,secundaria,1,1,1,368.609,387.218,324.457,1,1,1,1,-1.5633
3960,secundaria,primaria,0,0,1,392.044,391.799,359.349,0,1,1,2,-2.2053
3961,secundaria,bachillerato tecnico,0,0,0,289.428,189.981,285.206,1,1,0,1,-1.0761
3962,bachillerato,bachillerato,0,0,1,425.774,369.809,464.672,1,1,1,1,-1.1758
3963,bachillerato,bachillerato,0,0,1,346.014,318.125,390.546,1,1,1,0,-1.8144
3964,secundaria,secundaria,0,0,1,397.198,419.848,385.295,1,1,1,0,-2.0073
3965,primaria,secundaria,1,0,1,292.714,276.57,333.315,1,1,1,2,-2.1884
3966,primaria,bachillerato tecnico,0,1,1,479.546,461.973,492.692,1,1,1,2,-0.2631
3967,secundaria,sin informacion,1,0,1,368.396,331.503,335.558,1,1,0,2,-2.4953
3968,bachillerato,bachillerato,0,0,1,318.96,331.533,330.859,0,1,1,1,-0.5023
3969,bachillerato,bachillerato,0,0,0,355.097,410.76,353.872,1,1,0,1,-1.2467
3970,bachillerato,bachillerato,1,0,1,384.331,471.713,383.596,0,1,1,1,-0.883
3971,secundaria,bachillerato,1,1,1,352.626,425.965,360.352,1,1,1,2,-1.1169
3972,secundaria,secundaria,0,0,1,374.087,236.013,350.994,0,0,0,1,-1.1189
3973,bachillerato tecnico,bachillerato,0,1,1,503.502,514.614,511.344,1,1,1,3,1.0828
3974,primaria,bachillerato,1,0,0,313.305,377.446,306.316,1,1,0,4,0.1145
3975,bachillerato,bachillerato,0,1,1,477.396,468.158,471.153,0,1,1,6,0.8592
3976,bachillerato,bachillerato,0,0,0,310.441,264.884,213.829,1,1,1,2,-1.6486
3977,secundaria,bachillerato,0,0,1,515.423,458.043,482.405,0,1,1,2,-0.7982
3978,bachillerato tecnico,menos que primaria,0,0,1,558.741,499.541,504.242,1,1,1,3,-0.2155
3979,bachillerato tecnico,bachillerato tecnico,0,1,1,467.126,461.593,457.889,1,1,1,4,1.2119
3980,bachillerato tecnico,bachillerato,0,0,1,384.393,375.275,365.372,0,1,1,1,-0.026
3981,bachillerato tecnico,bachillerato tecnico,0,1,1,571.619,654.003,556.407,1,1,1,2,1.1965
3982,secundaria,primaria,0,0,1,357.743,349.64,395.838,0,1,1,0,-0.1352
3983,secundaria,primaria,0,0,1,341.692,395.059,404.933,0,1,0,1,-2.5129
3984,primaria,primaria,1,0,1,440.169,400.18,384.476,0,1,0,1,-1.9847
3985,secundaria,menos que primaria,1,0,1,365.668,397.657,310.956,1,1,0,1,-2.859
3986,secundaria,bachillerato,1,0,1,475.497,469.337,450.627,1,1,1,4,0.045
3987,primaria,primaria,1,1,1,217.572,258.571,282.333,1,1,1,4,0.5845
3988,secundaria,bachillerato tecnico,0,0,1,383.676,443.617,433.307,0,1,1,1,-1.3207
3989,secundaria,primaria,1,0,0,453.079,423.326,424.782,1,1,1,1,-2.4298
3990,bachillerato,secundaria,0,0,1,345.528,346.075,266.273,1,1,1,0,-1.4511
3991,menos que primaria,secundaria,1,0,0,306.375,336.708,269.272,1,1,0,1,-2.3876
3992,secundaria,bachillerato tecnico,1,1,1,443.632,509.281,435.651,0,1,1,2,-0.5493
3993,bachillerato tecnico,bachillerato,0,0,1,330.686,274.575,360.811,1,1,1,1,-0.3214
3994,secundaria,bachillerato tecnico,0,0,1,329.652,377.203,398.473,0,1,1,2,-0.5025
3995,bachillerato,bachillerato,1,0,1,436.153,541.472,478.458,0,1,1,0,0.2484
3996,secundaria,bachillerato,0,0,1,436.547,441.469,449.513,1,1,0,0,-1.7113
3997,bachillerato,bachillerato tecnico,0,1,1,467.103,399.288,498.914,1,1,1,2,0.356
3998,bachillerato tecnico,bachillerato tecnico,0,0,1,587.692,606.37,655.059,1,1,1,4,0.9699
3999,secundaria,secundaria,1,0,1,209.798,255.748,340.806,0,1,1,1,-1.9801
4000,bachillerato tecnico,bachillerato tecnico,0,0,1,560.626,606.81,601.74,1,1,1,4,0.9271
4001,primaria,secundaria,0,0,0,297.481,301.2,309.006,0,1,1,2,-2.5608
4002,primaria,sin informacion,1,0,0,345.277,345.066,339.996,0,1,0,2,-3.1486
4003,bachillerato tecnico,bachillerato tecnico,0,1,1,455.702,441.725,506.309,0,1,1,2,0.2908
4004,secundaria,secundaria,0,0,1,375.092,386.793,439.741,1,1,1,2,-0.5823
4005,bachillerato,bachillerato,1,0,1,491.29,547.749,533.575,1,1,0,0,-1.165
4006,secundaria,secundaria,0,1,1,358.383,396.456,464.14,0,1,0,1,-2.1054
4007,secundaria,bachillerato tecnico,0,0,1,330.814,341.874,313.725,1,1,1,0,-1.3356
4008,bachillerato tecnico,bachillerato tecnico,1,1,1,305.617,355.859,342.736,1,1,0,1,0.6231
4009,secundaria,bachillerato,0,0,1,324.381,300.485,351.702,0,0,0,1,-2.1317
4010,secundaria,bachillerato,1,0,1,428.631,442.66,414.357,1,1,1,2,-1.2135
4011,bachillerato tecnico,secundaria,0,0,1,332.926,363.191,322.633,1,0,1,1,-2.1091
4012,secundaria,bachillerato,1,0,1,379.174,390.673,364.623,0,1,1,2,-0.2651
4013,bachillerato,secundaria,0,0,0,353.851,299.249,322.351,1,1,1,1,-0.735
4014,secundaria,secundaria,1,1,1,357.299,300.029,332.926,1,1,1,2,-1.6557
4015,bachillerato,primaria,1,1,1,256.629,295.303,272.232,1,1,1,1,-1.2429
4016,secundaria,secundaria,0,0,1,412.673,535.203,429.684,0,1,0,2,-1.0115
4017,secundaria,bachillerato,1,0,1,344.124,442.409,381.892,1,1,1,1,0.353
4018,bachillerato,bachillerato,1,0,1,583.631,546.652,556.729,1,1,1,2,0.8188
4019,secundaria,secundaria,1,0,1,417.42,412.159,406.937,0,1,0,0,-1.8563
4020,secundaria,secundaria,1,0,1,349.461,288.174,355.077,0,1,0,2,-0.9304
4021,secundaria,secundaria,1,0,1,362.463,442.299,424.238,0,1,1,1,-2.1585
4022,primaria,bachillerato,1,0,0,395.202,465.961,364.2,0,1,0,2,-1.974
4023,bachillerato,bachillerato,1,0,1,367.051,361.547,380.002,0,1,0,2,-0.6117
4024,primaria,primaria,0,0,1,558.482,525.369,509.893,1,1,0,1,-2.0441
4025,bachillerato tecnico,bachillerato,0,0,1,358.456,432.353,372.56,1,1,1,0,-0.5732
4026,secundaria,primaria,1,0,0,315.186,235.034,282.378,0,1,0,4,-2.7845
4027,bachillerato,bachillerato,1,0,1,528.71,558.273,551.316,1,0,1,3,0.4986
4028,bachillerato,secundaria,0,1,1,395.905,348.125,416.216,1,1,1,2,-0.3051
4029,bachillerato tecnico,bachillerato tecnico,0,1,1,516.426,454.362,537.56,1,1,0,1,-0.2186
4030,bachillerato,bachillerato,1,0,1,384.141,310.322,346.567,0,1,1,1,-1.5809
4031,bachillerato tecnico,bachillerato,0,0,1,464.084,510.066,522.214,0,1,1,1,-1.424
4032,bachillerato tecnico,bachillerato tecnico,1,0,1,565.08,631.909,620.156,1,1,1,4,1.048
4033,bachillerato,bachillerato,0,1,1,435.883,428.416,438.765,1,1,1,1,0.0448
4034,bachillerato,bachillerato tecnico,0,0,1,493.774,514.67,510.461,0,1,1,3,-0.2843
4035,bachillerato,secundaria,1,0,1,315.974,320.002,303.01,0,1,1,1,-0.2571
4036,secundaria,secundaria,1,0,1,321.361,343.547,345.215,0,1,1,0,-2.5398
4037,bachillerato,bachillerato,1,0,1,282.764,397.08,349.406,1,1,1,1,0.3747
4038,secundaria,bachillerato tecnico,1,0,1,354.894,373.659,432.557,0,1,1,2,0.2642
4039,primaria,bachillerato,0,1,1,383.086,397.907,372.065,1,1,0,1,-1.2868
4040,bachillerato,primaria,1,0,1,301.151,340.044,319.033,1,1,0,1,-2.2212
4041,primaria,primaria,1,0,1,366.564,406.42,389.185,0,1,0,1,-2.4934
4042,bachillerato tecnico,bachillerato,1,1,1,432.504,433.813,442.181,1,1,1,1,-0.7963
4043,secundaria,primaria,0,0,0,415.199,423.196,466.202,0,1,0,1,-2.5616
4044,bachillerato,bachillerato,0,1,1,375.649,484.697,452.638,1,1,1,2,-0.2582
4045,secundaria,bachillerato,1,0,1,427.441,371.113,407.241,1,1,1,1,-1.6102
4046,sin informacion,bachillerato,0,0,0,256.683,244.813,338.847,0,1,0,1,-1.4198
4047,bachillerato,bachillerato tecnico,1,0,1,450.594,498.848,474.574,0,1,1,2,0.2452
4048,bachillerato,bachillerato,0,0,1,494.467,542.076,523.722,0,1,0,3,0.5385
4049,bachillerato,bachillerato,1,0,0,409.591,544.887,479.462,1,1,0,2,-1.8291
4050,bachillerato,bachillerato,0,1,1,392.455,354.812,383.896,1,1,1,0,-0.2969
4051,bachillerato tecnico,bachillerato,0,1,1,346.314,362.092,409.598,1,1,1,3,0.9357
4052,bachillerato,bachillerato,0,0,1,377.097,377.334,422.856,1,1,1,1,-1.0168
4053,bachillerato,bachillerato,0,1,1,372.158,376.11,339.22,1,1,1,1,-1.1384
4054,sin informacion,bachillerato,0,0,1,387.332,287.544,308.707,1,1,0,2,-1.3576
4055,bachillerato tecnico,bachillerato tecnico,0,1,1,491.927,530.714,460.454,1,1,0,4,0.5224
4056,primaria,primaria,1,0,0,313.356,367.486,370.584,0,1,0,4,-3.0277
4057,bachillerato tecnico,bachillerato tecnico,1,1,1,392.822,445.797,425.547,1,0,1,2,0.6248
4058,bachillerato,bachillerato tecnico,1,0,1,361.022,428.012,340.295,0,1,1,3,0.208
4059,bachillerato,bachillerato,1,0,1,325.791,401.935,363.794,1,1,1,1,0.2028
4060,secundaria,secundaria,1,0,1,440.187,505.403,493.622,0,1,0,2,-1.7347
4061,bachillerato tecnico,bachillerato,1,1,1,501.592,573.717,468.584,1,1,1,4,-0.1578
4062,secundaria,secundaria,0,1,0,353.515,300.216,366.222,1,1,1,2,-1.9386
4063,secundaria,bachillerato tecnico,0,0,1,487.85,471.207,480.912,0,1,0,2,-0.6426
4064,bachillerato,bachillerato tecnico,0,0,0,368.921,463.883,379.577,1,1,1,3,-0.5077
4065,bachillerato tecnico,bachillerato tecnico,1,0,1,370.062,443.831,391.482,1,1,1,2,-0.3514
4066,primaria,primaria,0,1,1,462.496,414.541,456.229,0,1,1,1,-2.686
4067,bachillerato,bachillerato tecnico,1,1,1,332.282,317.096,384.431,1,1,1,1,-0.7571
4068,secundaria,bachillerato,1,0,1,313.611,373.071,375.79,1,1,1,1,-1.6472
4069,bachillerato,bachillerato tecnico,0,1,1,421.6,393.873,457.219,0,1,0,6,-0.1365
4070,secundaria,bachillerato,0,0,1,361.972,405.985,360.157,1,1,0,1,-1.6243
4071,secundaria,secundaria,1,0,1,469.427,499.231,486.915,1,1,1,3,-0.609
4072,bachillerato,secundaria,0,1,1,367.345,356.33,363.294,1,1,1,1,0.5132
4073,secundaria,primaria,0,1,1,274.887,371.346,372.806,1,1,0,0,-0.7606
4074,primaria,primaria,1,0,0,285.562,341.003,266.851,1,1,1,1,-2.7559
4075,bachillerato,bachillerato,0,1,1,434.397,383.301,447.327,1,1,1,1,-0.8317
4076,secundaria,primaria,1,0,1,341.084,368.73,338.772,0,1,1,1,-2.2906
4077,secundaria,bachillerato,0,0,0,369.021,379.452,406.437,1,1,0,1,-1.752
4078,bachillerato,bachillerato,0,0,1,419.634,513.984,454.563,1,1,1,2,-0.1534
4079,primaria,primaria,0,0,1,327.416,329.388,336.61,1,1,1,2,-2.0345
4080,bachillerato,bachillerato,1,0,1,381.917,400.036,426.292,1,1,0,1,0.4907
4081,bachillerato,bachillerato tecnico,0,0,1,472.387,427.676,486.59,1,1,1,3,-0.5569
4082,bachillerato tecnico,bachillerato tecnico,0,1,1,509.161,563.159,517.563,1,1,1,3,0.4658
4083,primaria,secundaria,0,0,1,349.811,372.271,366.945,1,1,1,3,-1.6122
4084,bachillerato,primaria,1,1,1,403.061,478.919,405.146,0,1,1,0,-0.7112
4085,secundaria,bachillerato,1,1,1,398.605,370.457,352.82,1,1,1,3,0.2021
4086,bachillerato,bachillerato tecnico,1,1,1,500.019,494.505,546.675,0,1,0,3,-0.2549
4087,primaria,bachillerato tecnico,0,1,1,611.679,577.056,504.708,1,1,1,3,-0.7897
4088,bachillerato,bachillerato,0,0,1,231.819,272.164,254.657,1,1,0,0,-0.7873
4089,bachillerato,bachillerato,1,0,1,405.321,429.412,412.56,0,1,1,1,-1.6318
4090,bachillerato,secundaria,0,1,1,475.957,517.383,490.087,1,1,0,1,-1.2599
4091,bachillerato,secundaria,0,1,1,348.002,415.763,332.412,1,1,1,2,-0.6086
4092,bachillerato,secundaria,1,1,1,424.976,443.043,415.089,1,1,0,2,-1.2487
4093,bachillerato,bachillerato tecnico,1,0,1,419.65,489.367,426.415,1,1,1,3,0.8156
4094,bachillerato tecnico,primaria,0,1,1,448.324,400.452,404.365,0,1,1,3,0.4445
4095,secundaria,secundaria,1,0,1,383.639,491.528,444.87,0,1,1,1,-2.3586
4096,menos que primaria,primaria,1,0,1,395.708,415.251,377.536,1,1,1,3,-1.9836
4097,bachillerato tecnico,menos que primaria,1,0,0,376.135,483.771,461.901,0,1,1,1,-0.0156
4098,secundaria,bachillerato,1,1,1,338.1,452.38,389.93,1,1,1,0,0.3303
4099,menos que primaria,bachillerato,0,0,0,326.192,313.896,327.079,1,1,0,2,-1.6642
4100,bachillerato,bachillerato,0,1,0,314.016,298.655,280.101,0,1,1,1,-0.6329
4101,bachillerato tecnico,bachillerato,1,0,1,487.587,471.502,504.483,0,1,1,6,0.0423
4102,secundaria,bachillerato,1,0,1,417.762,372.823,425.102,0,1,0,2,-0.8645
4103,secundaria,secundaria,1,1,1,399.056,437.112,392.925,0,1,0,1,-2.3056
4104,bachillerato,bachillerato,1,0,1,436.441,486.615,425.647,1,1,0,2,-0.1343
4105,bachillerato,bachillerato,1,1,1,463.56,502.649,524.877,1,1,1,1,-0.0731
4106,secundaria,bachillerato,0,0,1,370.92,326.658,354.127,0,1,0,1,-1.3234
4107,primaria,menos que primaria,0,0,0,446.518,455.349,434.465,0,1,0,1,-3.0721
4108,sin informacion,primaria,1,0,1,312.393,401.491,344.534,1,1,0,1,-2.8433
4109,bachillerato,bachillerato,0,0,1,533.983,610.003,558.547,0,1,1,1,0.7833
4110,bachillerato tecnico,bachillerato tecnico,0,1,1,408.272,456.862,447.3,1,1,1,3,0.8712
4111,bachillerato tecnico,bachillerato tecnico,1,1,1,520.613,615.754,589.644,0,1,1,3,-0.1317
4112,primaria,secundaria,1,0,1,344.621,328.278,327.013,0,1,0,0,-2.7025
4113,sin informacion,secundaria,1,1,1,281.456,216.661,368.366,1,1,1,1,0.1205
4114,secundaria,primaria,1,1,1,386.363,487.83,412.771,0,1,0,1,-2.2515
4115,secundaria,bachillerato,1,0,1,292.556,340.748,344.945,1,1,0,1,-1.5846
4116,secundaria,menos que primaria,0,0,1,316.118,343.764,335.97,0,1,0,2,-1.9106
4117,bachillerato,secundaria,0,0,1,357.441,439.533,390.758,0,1,0,0,-1.2547
4118,menos que primaria,primaria,1,0,1,338.264,381.025,330.061,1,1,1,1,-2.0301
4119,bachillerato,primaria,1,0,1,334.929,343.78,393.753,0,0,1,1,0.1191
4120,secundaria,primaria,1,0,1,396.608,377.146,394.94,1,1,1,3,-2.2002
4121,primaria,bachillerato,1,0,1,361.934,385.618,394.383,0,1,1,2,-1.8106
4122,bachillerato,bachillerato,1,0,1,342.745,469.516,377.902,0,1,1,3,-0.4054
4123,primaria,secundaria,1,0,1,365.905,325.895,339.452,0,1,0,0,-2.4479
4124,bachillerato,bachillerato,0,1,1,490.91,485.055,459.818,1,1,1,1,-0.0149
4125,bachillerato,secundaria,0,0,1,589.803,633.0,603.195,1,1,1,2,0.3207
4126,secundaria,bachillerato,1,0,1,395.051,525.927,410.171,0,1,1,2,-0.7526
4127,bachillerato,bachillerato,1,1,1,430.378,453.247,449.437,1,1,1,1,1.5554
4128,bachillerato tecnico,bachillerato tecnico,0,1,1,518.058,609.364,545.698,1,1,1,1,0.9254
4129,primaria,menos que primaria,0,0,1,386.252,373.939,377.212,0,1,1,2,-2.8157
4130,secundaria,secundaria,1,0,1,364.222,440.119,337.03,0,1,0,1,-1.9626
4131,secundaria,secundaria,0,0,1,362.716,465.857,385.425,0,1,0,0,-2.7468
4132,secundaria,secundaria,1,0,0,503.709,522.54,486.719,0,1,0,1,-2.3854
4133,bachillerato,bachillerato,1,1,1,333.268,371.159,285.181,1,1,1,1,0.7297
4134,secundaria,bachillerato,1,1,1,368.376,398.907,424.978,1,1,1,1,0.5915
4135,secundaria,secundaria,1,0,1,358.36,404.909,309.544,0,1,0,1,-2.0326
4136,bachillerato tecnico,bachillerato,0,0,1,493.822,506.863,520.479,1,1,1,4,0.5738
4137,secundaria,primaria,1,0,1,412.096,411.725,364.15,0,1,1,2,-1.893
4138,secundaria,secundaria,1,0,0,427.22,459.843,407.499,1,1,0,2,-2.4861
4139,secundaria,bachillerato,0,1,1,522.888,558.704,561.124,1,1,0,3,0.178
4140,secundaria,secundaria,0,0,1,345.401,370.369,357.224,1,0,0,1,-2.5877
4141,secundaria,menos que primaria,0,0,1,386.685,393.415,351.621,1,0,1,3,-0.605
4142,bachillerato,sin informacion,0,1,1,418.385,460.687,422.443,0,1,1,3,0.4838
4143,bachillerato,bachillerato,1,0,1,269.554,346.111,349.92,0,1,0,2,-1.8495
4144,primaria,secundaria,0,1,1,337.495,389.85,400.49,0,1,1,4,-0.4071
