educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria,id_alumno
2,2,1,0,0,275.018,299.731,227.204,1,1,0,1,-2.449,Bajo,Bajo,Bajo,Bajo,267.318,Bajo,7731
4,3,0,0,1,262.787,295.575,281.538,1,1,1,0,-0.968,Bajo,Bajo,Bajo,Medio,279.967,Bajo,7732
3,2,1,0,0,286.585,339.558,266.919,1,1,1,1,-2.049,Bajo,Medio,Bajo,Bajo,297.687,Bajo,7733
3,3,1,0,0,285.02,304.79,296.022,0,1,1,2,-0.269,Bajo,Bajo,Bajo,Alto,295.278,Bajo,7734
3,2,0,0,0,303.71,326.426,333.622,0,1,0,1,-1.493,Bajo,Medio,Medio,Medio,321.253,Bajo,7735
1,3,0,0,0,307.572,304.827,312.808,0,1,0,1,-2.504,Bajo,Bajo,Medio,Bajo,308.402,Bajo,7736
4,3,1,0,1,279.754,302.532,363.118,1,1,1,2,-0.786,Bajo,Bajo,Medio,Medio,315.135,Bajo,7737
3,2,0,0,0,324.863,297.01,288.508,1,1,1,1,-1.455,Bajo,Bajo,Bajo,Medio,303.46,Bajo,7738
2,3,0,0,0,253.526,229.596,231.307,1,1,1,0,-2.084,Bajo,Bajo,Bajo,Bajo,238.143,Bajo,7739
3,4,0,0,0,286.738,308.651,323.935,0,1,1,1,-2.299,Bajo,Bajo,Medio,Bajo,306.441,Bajo,7740
4,4,0,0,1,301.289,345.101,289.487,1,1,0,1,0.548,Bajo,Medio,Bajo,Alto,311.959,Bajo,7741
3,4,0,0,0,260.164,222.768,330.179,0,1,0,1,-1.469,Bajo,Bajo,Medio,Medio,271.037,Bajo,7742
3,4,0,1,1,301.618,328.017,305.722,1,1,0,1,-0.342,Bajo,Medio,Bajo,Medio,311.786,Bajo,7743
3,1,0,0,1,322.533,261.159,357.212,1,1,0,0,-1.831,Bajo,Bajo,Medio,Bajo,313.635,Bajo,7744
2,1,0,0,0,261.081,324.302,317.626,1,1,0,0,-1.994,Bajo,Medio,Medio,Bajo,301.003,Bajo,7745
4,3,0,0,1,361.468,301.544,308.895,1,1,0,1,-0.782,Medio,Bajo,Bajo,Bajo,323.969,Bajo,7746
1,3,0,0,0,279.656,229.278,287.976,1,1,0,0,-0.831,Bajo,Bajo,Bajo,Medio,265.636,Bajo,7747
4,4,0,0,0,257.345,394.125,296.659,0,1,1,0,-0.237,Bajo,Medio,Bajo,Bajo,316.043,Bajo,7748
4,3,0,0,0,330.668,274.292,360.895,1,1,0,1,-0.613,Bajo,Bajo,Medio,Bajo,321.952,Bajo,7749
3,3,0,0,1,254.992,356.932,325.08,0,1,0,2,0.179,Bajo,Medio,Medio,Bajo,312.335,Bajo,7750
3,3,1,0,1,287.672,319.461,329.545,0,1,0,0,-2.193,Bajo,Medio,Medio,Bajo,312.226,Bajo,7751
4,4,0,0,1,280.012,316.908,275.17,1,1,0,1,-1.393,Bajo,Bajo,Bajo,Medio,290.696,Bajo,7752
2,3,0,0,0,193.451,218.623,161.044,1,1,0,1,-1.559,Bajo,Bajo,Bajo,Alto,191.04,Bajo,7753
4,0,0,0,0,288.054,358.586,320.974,0,1,0,3,-1.719,Bajo,Medio,Medio,Medio,322.538,Bajo,7754
3,1,0,0,0,297.815,315.577,280.609,0,1,0,2,-2.349,Bajo,Bajo,Bajo,Bajo,298.0,Bajo,7755
3,2,1,0,1,314.188,313.264,208.618,1,1,1,1,-1.227,Bajo,Bajo,Bajo,Medio,278.69,Bajo,7756
2,3,1,0,1,282.98,322.527,347.966,0,1,0,0,-2.31,Bajo,Medio,Medio,Bajo,317.824,Bajo,7757
2,2,0,1,1,299.059,290.752,377.271,1,1,1,1,-0.93,Bajo,Bajo,Medio,Medio,322.361,Bajo,7758
2,1,1,0,0,285.276,327.694,283.768,0,1,0,1,-3.479,Bajo,Medio,Bajo,Bajo,298.913,Bajo,7759
4,4,0,0,1,304.109,260.553,327.014,0,1,0,1,-1.233,Bajo,Bajo,Medio,Alto,297.225,Bajo,7760
2,3,0,0,0,260.533,318.668,329.46,1,1,1,0,-1.393,Bajo,Bajo,Medio,Bajo,302.887,Bajo,7761
3,3,0,0,1,293.621,346.096,297.177,1,1,0,1,-1.201,Bajo,Medio,Bajo,Medio,312.298,Bajo,7762
2,1,1,0,0,269.576,279.507,231.77,0,1,0,1,-3.102,Bajo,Bajo,Bajo,Bajo,260.284,Bajo,7763
3,2,1,0,1,273.483,346.792,344.524,0,1,0,1,-1.608,Bajo,Medio,Medio,Medio,321.6,Bajo,7764
2,2,1,0,0,359.871,320.685,291.46,0,1,0,1,-1.775,Medio,Medio,Bajo,Medio,324.005,Bajo,7765
4,3,0,0,0,320.285,290.473,327.034,0,1,0,1,-1.547,Bajo,Bajo,Medio,Medio,312.597,Bajo,7766
2,3,0,0,1,291.653,255.359,309.769,1,1,0,2,-2.012,Bajo,Bajo,Bajo,Medio,285.593,Bajo,7767
3,3,1,1,0,283.302,313.975,291.564,0,1,0,0,-1.268,Bajo,Bajo,Bajo,Medio,296.28,Bajo,7768
3,3,1,0,0,270.943,222.478,236.356,1,1,1,0,-1.799,Bajo,Bajo,Bajo,Bajo,243.259,Bajo,7769
4,3,1,0,0,295.6,293.182,339.051,0,1,1,1,-2.054,Bajo,Bajo,Medio,Medio,309.277,Bajo,7770
3,3,0,0,1,340.081,253.232,320.791,0,1,0,0,-1.73,Medio,Bajo,Medio,Bajo,304.702,Bajo,7771
3,2,0,0,1,289.785,332.383,327.048,0,1,1,2,-1.06,Bajo,Medio,Medio,Medio,316.405,Bajo,7772
2,3,0,0,1,338.4,244.446,328.779,0,1,0,1,-1.188,Medio,Bajo,Medio,Medio,303.875,Bajo,7773
3,4,0,0,1,328.83,345.891,292.783,0,1,0,2,-1.628,Bajo,Medio,Bajo,Medio,322.501,Bajo,7774
3,0,1,0,0,307.915,331.326,321.064,0,1,0,5,-1.393,Bajo,Medio,Medio,Medio,320.102,Bajo,7775
2,1,0,0,1,256.522,271.728,307.521,0,1,0,1,-1.378,Bajo,Bajo,Bajo,Bajo,278.591,Bajo,7776
3,3,0,1,0,315.401,331.148,300.658,0,1,0,1,-1.105,Bajo,Medio,Bajo,Medio,315.736,Bajo,7777
2,3,0,0,0,331.058,303.383,280.653,0,1,0,1,-2.55,Bajo,Bajo,Bajo,Bajo,305.031,Bajo,7778
2,3,0,0,0,233.281,234.645,249.174,1,1,1,1,-1.369,Bajo,Bajo,Bajo,Medio,239.033,Bajo,7779
3,4,1,0,1,277.2,309.516,349.303,0,1,1,0,-0.618,Bajo,Bajo,Medio,Medio,312.007,Bajo,7780
4,2,0,0,1,302.093,345.151,294.072,0,1,0,1,-0.111,Bajo,Medio,Bajo,Bajo,313.772,Bajo,7781
4,5,0,0,1,275.427,271.178,342.715,0,1,0,0,0.24,Bajo,Bajo,Medio,Alto,296.44,Bajo,7782
4,3,1,0,0,294.824,292.865,339.805,0,1,1,1,-1.933,Bajo,Bajo,Medio,Medio,309.164,Bajo,7783
4,3,0,0,0,265.631,297.046,284.736,0,1,0,0,-1.011,Bajo,Bajo,Bajo,Medio,282.471,Bajo,7784
2,1,1,0,0,286.006,329.123,284.728,0,1,0,1,-3.329,Bajo,Medio,Bajo,Bajo,299.952,Bajo,7785
3,1,1,0,0,299.795,304.635,347.935,1,1,0,1,-0.92,Bajo,Bajo,Medio,Medio,317.456,Bajo,7786
2,2,0,0,0,263.696,262.368,290.041,1,1,0,1,-2.477,Bajo,Bajo,Bajo,Bajo,272.035,Bajo,7787
4,3,0,0,0,317.974,317.887,278.775,0,1,0,2,-2.023,Bajo,Bajo,Bajo,Medio,304.878,Bajo,7788
2,2,0,0,0,330.399,266.267,342.964,0,1,0,2,-2.62,Bajo,Bajo,Medio,Bajo,313.21,Bajo,7789
2,1,1,0,0,275.076,298.182,245.838,0,1,1,3,-2.689,Bajo,Bajo,Bajo,Bajo,273.032,Bajo,7790
3,3,1,0,0,216.264,267.689,216.917,0,1,0,1,-0.758,Bajo,Bajo,Bajo,Alto,233.623,Bajo,7791
3,4,0,0,0,341.072,275.185,344.85,0,0,0,0,-0.696,Medio,Bajo,Medio,Medio,320.369,Bajo,7792
3,3,0,0,0,287.212,232.192,283.063,1,1,0,0,-1.754,Bajo,Bajo,Bajo,Medio,267.489,Bajo,7793
2,2,0,0,1,280.969,307.375,346.964,0,1,0,0,-2.558,Bajo,Bajo,Medio,Bajo,311.769,Bajo,7794
3,3,1,0,1,267.348,381.878,308.063,0,1,0,3,-0.826,Bajo,Medio,Bajo,Medio,319.097,Bajo,7795
4,3,0,0,1,283.701,323.599,335.252,1,1,1,1,0.095,Bajo,Medio,Medio,Alto,314.184,Bajo,7796
2,3,0,0,1,296.501,282.239,308.823,0,1,0,2,-2.092,Bajo,Bajo,Bajo,Bajo,295.854,Bajo,7797
3,3,0,0,0,303.937,271.72,265.395,0,1,0,0,-1.748,Bajo,Bajo,Bajo,Bajo,280.351,Bajo,7798
3,2,0,0,1,359.491,307.447,301.819,1,1,0,1,-2.12,Medio,Bajo,Bajo,Bajo,322.919,Bajo,7799
2,2,0,0,0,296.594,303.508,336.899,0,1,0,0,-2.798,Bajo,Bajo,Medio,Bajo,312.333,Bajo,7800
1,3,0,0,1,289.222,347.872,298.65,1,1,0,1,-1.426,Bajo,Medio,Bajo,Medio,311.915,Bajo,7801
3,2,0,0,0,329.976,300.464,330.231,0,1,1,1,-1.655,Bajo,Bajo,Medio,Bajo,320.224,Bajo,7802
3,3,0,0,1,301.309,331.436,304.811,1,1,0,1,-1.441,Bajo,Medio,Bajo,Bajo,312.518,Bajo,7803
3,2,0,0,0,305.795,293.416,349.585,1,1,1,1,-1.737,Bajo,Bajo,Medio,Medio,316.265,Bajo,7804
3,2,1,0,0,303.555,312.897,294.717,1,1,0,0,-1.419,Bajo,Bajo,Bajo,Bajo,303.723,Bajo,7805
2,3,1,0,1,303.325,239.675,295.557,1,1,0,0,-2.26,Bajo,Bajo,Bajo,Bajo,279.519,Bajo,7806
3,3,1,0,0,243.162,230.938,241.257,1,1,1,1,-2.152,Bajo,Bajo,Bajo,Bajo,238.452,Bajo,7807
3,0,1,0,1,286.854,319.142,347.196,0,1,0,1,-2.295,Bajo,Medio,Medio,Bajo,317.731,Bajo,7808
3,2,1,0,1,284.541,330.497,234.052,1,1,0,2,-1.205,Bajo,Medio,Bajo,Alto,283.03,Bajo,7809
3,2,0,0,0,349.352,284.781,306.832,0,1,0,1,-1.985,Medio,Bajo,Bajo,Medio,313.655,Bajo,7810
3,3,0,0,0,258.351,212.221,235.423,1,1,0,0,-2.041,Bajo,Bajo,Bajo,Bajo,235.332,Bajo,7811
3,4,0,0,1,291.303,221.728,311.074,0,1,0,2,-1.716,Bajo,Bajo,Medio,Medio,274.701,Bajo,7812
3,3,0,0,1,326.854,303.155,309.519,0,1,1,0,-0.562,Bajo,Bajo,Bajo,Medio,313.176,Bajo,7813
3,4,1,0,0,297.344,228.372,231.059,1,1,0,0,-1.224,Bajo,Bajo,Bajo,Medio,252.258,Bajo,7814
4,2,0,0,0,308.428,333.766,322.071,0,1,0,1,-1.231,Bajo,Medio,Medio,Medio,321.422,Bajo,7815
4,0,0,0,1,261.339,267.802,307.06,0,1,0,1,-1.394,Bajo,Bajo,Bajo,Medio,278.734,Bajo,7816
3,2,0,1,1,299.333,342.061,290.171,1,1,1,1,0.319,Bajo,Medio,Bajo,Alto,310.522,Bajo,7817
4,4,0,0,0,222.227,252.27,228.917,1,0,0,1,0.46,Bajo,Bajo,Bajo,Alto,234.472,Bajo,7818
1,0,0,0,1,256.317,272.66,307.687,0,1,0,1,-2.781,Bajo,Bajo,Bajo,Bajo,278.888,Bajo,7819
2,1,0,0,0,276.566,224.507,307.786,1,0,1,0,-1.897,Bajo,Bajo,Bajo,Bajo,269.619,Bajo,7820
5,3,0,0,0,252.702,201.905,263.999,1,1,0,1,-0.581,Bajo,Bajo,Bajo,Medio,239.536,Bajo,7821
3,4,1,0,1,267.12,346.921,289.835,0,1,0,1,-0.863,Bajo,Medio,Bajo,Medio,301.292,Bajo,7822
2,2,0,0,0,352.812,158.124,280.776,1,1,1,0,-2.318,Bajo,Bajo,Bajo,Bajo,263.904,Bajo,7823
3,4,0,0,1,312.055,306.07,304.841,0,1,0,1,-0.981,Bajo,Bajo,Bajo,Bajo,307.655,Bajo,7824
3,3,0,0,1,266.741,264.192,264.504,0,1,1,0,-2.167,Bajo,Bajo,Bajo,Bajo,265.146,Bajo,7825
3,2,0,0,1,267.431,258.207,287.669,0,1,0,1,-2.138,Bajo,Bajo,Bajo,Bajo,271.102,Bajo,7826
2,2,0,0,1,304.109,309.961,309.707,0,1,0,1,-2.471,Bajo,Bajo,Bajo,Bajo,307.926,Bajo,7827
2,3,0,0,0,332.301,329.252,260.781,0,1,0,0,-2.495,Bajo,Medio,Bajo,Bajo,307.445,Bajo,7828
1,2,0,0,1,229.963,249.081,263.366,0,1,1,2,-1.044,Bajo,Bajo,Bajo,Medio,247.47,Bajo,7829
1,3,0,0,0,346.113,244.082,308.557,0,1,0,1,-2.604,Medio,Bajo,Bajo,Bajo,299.584,Bajo,7830
3,3,1,0,1,310.596,232.466,279.901,1,0,1,0,-1.759,Bajo,Bajo,Bajo,Medio,274.321,Bajo,7831
3,3,0,0,0,326.678,322.043,323.956,0,0,0,0,-2.552,Bajo,Medio,Medio,Bajo,324.226,Bajo,7832
4,4,1,1,0,342.226,273.131,347.264,0,1,0,1,-1.212,Medio,Bajo,Medio,Bajo,320.874,Bajo,7833
3,3,1,0,0,282.186,313.086,232.672,0,1,0,1,-1.831,Bajo,Bajo,Bajo,Bajo,275.981,Bajo,7834
1,3,1,0,0,306.506,240.386,269.439,0,0,1,0,-1.146,Bajo,Bajo,Bajo,Medio,272.11,Bajo,7835
3,3,1,0,0,276.207,313.075,238.753,0,1,1,1,-1.433,Bajo,Bajo,Bajo,Medio,276.011,Bajo,7836
4,2,1,0,1,267.525,320.545,277.185,1,1,0,0,-1.325,Bajo,Medio,Bajo,Medio,288.418,Bajo,7837
2,2,1,0,0,260.712,273.826,292.549,0,1,0,0,-2.455,Bajo,Bajo,Bajo,Bajo,275.696,Bajo,7838
2,2,0,0,0,323.467,231.783,279.79,0,0,0,0,-3.43,Bajo,Bajo,Bajo,Bajo,278.347,Bajo,7839
2,2,1,0,0,302.97,336.798,305.876,1,1,0,1,-2.664,Bajo,Medio,Bajo,Bajo,315.215,Bajo,7840
3,4,0,0,0,215.105,228.902,190.922,1,1,1,1,0.023,Bajo,Bajo,Bajo,Alto,211.643,Bajo,7841
3,3,1,0,1,286.41,326.098,340.48,0,1,1,1,0.333,Bajo,Medio,Medio,Alto,317.663,Bajo,7842
1,4,0,0,1,315.313,305.042,281.563,0,1,1,0,-1.709,Bajo,Bajo,Bajo,Medio,300.639,Bajo,7843
3,4,0,0,1,325.232,277.871,327.124,0,1,0,4,-1.302,Bajo,Bajo,Medio,Medio,310.076,Bajo,7844
4,4,0,0,0,321.028,294.35,329.663,0,1,0,1,-1.52,Bajo,Bajo,Medio,Medio,315.014,Bajo,7845
4,4,0,0,0,232.437,259.425,218.119,1,0,0,1,-0.263,Bajo,Bajo,Bajo,Bajo,236.661,Bajo,7846
3,4,0,0,1,328.407,345.614,292.893,0,1,0,2,-1.511,Bajo,Medio,Bajo,Medio,322.305,Bajo,7847
4,3,0,0,0,301.911,280.828,358.915,0,1,0,0,-0.602,Bajo,Bajo,Medio,Medio,313.884,Bajo,7848
3,3,1,0,0,285.9,305.224,295.82,0,1,1,1,-0.877,Bajo,Bajo,Bajo,Alto,295.648,Bajo,7849
1,2,1,0,1,286.239,321.764,341.169,0,1,0,0,-2.393,Bajo,Medio,Medio,Bajo,316.39,Bajo,7850
3,4,0,0,0,314.837,294.174,318.054,0,1,0,0,-1.218,Bajo,Bajo,Medio,Medio,309.022,Bajo,7851
3,3,1,0,0,280.99,370.775,284.033,0,1,0,1,-2.373,Bajo,Medio,Bajo,Bajo,311.933,Bajo,7852
3,4,0,0,0,311.44,305.072,268.557,0,1,0,1,-0.376,Bajo,Bajo,Bajo,Medio,295.024,Bajo,7853
4,3,0,1,1,326.939,293.613,342.877,0,1,1,1,-1.092,Bajo,Bajo,Medio,Medio,321.143,Bajo,7854
2,2,0,0,1,256.367,328.443,287.144,1,1,0,0,-1.994,Bajo,Medio,Bajo,Bajo,290.651,Bajo,7855
2,3,0,0,0,246.66,271.333,242.232,1,1,0,2,-0.605,Bajo,Bajo,Bajo,Medio,253.409,Bajo,7856
4,3,0,1,1,264.327,269.564,306.538,0,1,0,1,-1.152,Bajo,Bajo,Bajo,Medio,280.143,Bajo,7857
2,3,0,0,1,339.966,281.979,325.056,0,1,1,2,-0.578,Medio,Bajo,Medio,Medio,315.667,Bajo,7858
4,3,0,0,0,265.738,295.83,285.896,0,1,0,0,-0.851,Bajo,Bajo,Bajo,Medio,282.488,Bajo,7859
4,4,0,0,0,235.669,260.918,218.314,1,0,0,1,0.306,Bajo,Bajo,Bajo,Alto,238.3,Bajo,7860
3,4,0,0,1,274.124,245.168,422.636,0,1,0,3,0.302,Bajo,Bajo,Medio,Alto,313.976,Bajo,7861
2,3,0,0,0,180.554,201.204,145.733,1,0,0,1,-2.764,Bajo,Bajo,Bajo,Bajo,175.83,Bajo,7862
3,2,1,0,0,299.621,306.555,275.855,0,1,0,0,-2.185,Bajo,Bajo,Bajo,Bajo,294.01,Bajo,7863
3,2,1,0,0,302.574,313.75,307.957,0,1,0,1,-2.327,Bajo,Bajo,Bajo,Bajo,308.094,Bajo,7864
2,3,1,0,1,289.012,318.014,292.55,1,1,0,0,-1.265,Bajo,Bajo,Bajo,Medio,299.858,Bajo,7865
1,0,0,0,1,234.017,243.846,316.336,1,1,0,1,-1.553,Bajo,Bajo,Medio,Bajo,264.733,Bajo,7866
4,4,0,0,1,225.133,271.392,289.8,0,1,0,1,-0.929,Bajo,Bajo,Bajo,Medio,262.108,Bajo,7867
1,1,1,0,0,306.35,275.641,317.302,1,1,0,0,-3.372,Bajo,Bajo,Medio,Bajo,299.765,Bajo,7868
2,1,1,0,0,327.281,270.106,308.879,0,1,0,1,-2.778,Bajo,Bajo,Bajo,Bajo,302.089,Bajo,7869
2,2,0,0,0,245.327,240.771,215.71,1,1,1,0,-1.338,Bajo,Bajo,Bajo,Medio,233.936,Bajo,7870
1,2,0,0,0,246.924,265.882,158.417,0,1,0,0,-2.545,Bajo,Bajo,Bajo,Bajo,223.741,Bajo,7871
2,2,1,0,0,271.958,313.523,243.338,1,1,0,1,-1.222,Bajo,Bajo,Bajo,Bajo,276.273,Bajo,7872
3,4,0,0,1,301.003,253.514,274.79,1,1,0,1,-1.332,Bajo,Bajo,Bajo,Bajo,276.436,Bajo,7873
3,3,0,0,1,316.217,330.423,299.025,0,0,1,0,-1.452,Bajo,Medio,Bajo,Bajo,315.222,Bajo,7874
4,3,0,1,1,266.974,318.242,273.344,1,0,1,2,0.011,Bajo,Bajo,Bajo,Alto,286.187,Bajo,7875
1,1,0,0,0,340.479,282.967,317.366,0,0,0,0,-3.814,Medio,Bajo,Medio,Bajo,313.604,Bajo,7876
4,0,0,0,1,258.196,320.859,281.846,1,1,1,1,-0.814,Bajo,Bajo,Bajo,Medio,286.967,Bajo,7877
3,2,0,0,0,328.65,309.985,281.186,0,1,0,1,-2.328,Bajo,Bajo,Bajo,Bajo,306.607,Bajo,7878
2,2,1,0,0,321.908,336.613,311.073,1,1,1,2,-2.666,Bajo,Medio,Bajo,Bajo,323.198,Bajo,7879
2,2,0,0,0,325.191,279.753,270.152,0,0,0,1,-2.007,Bajo,Bajo,Bajo,Bajo,291.698,Bajo,7880
2,3,0,0,0,327.512,324.469,271.232,0,1,0,1,-1.759,Bajo,Medio,Bajo,Medio,307.737,Bajo,7881
4,2,0,0,1,344.882,288.545,292.67,1,1,1,0,-1.561,Medio,Bajo,Bajo,Bajo,308.699,Bajo,7882
2,0,1,0,1,298.743,267.86,309.21,0,1,0,1,-3.132,Bajo,Bajo,Bajo,Bajo,291.938,Bajo,7883
3,3,0,0,0,296.191,262.513,267.233,0,1,0,0,-2.194,Bajo,Bajo,Bajo,Bajo,275.313,Bajo,7884
3,4,0,0,0,216.336,250.827,257.735,1,1,0,2,-0.503,Bajo,Bajo,Bajo,Medio,241.633,Bajo,7885
2,3,1,0,1,267.763,343.418,289.199,1,1,0,0,-1.097,Bajo,Medio,Bajo,Medio,300.126,Bajo,7886
3,4,0,0,1,270.685,306.836,372.973,0,1,0,2,0.694,Bajo,Bajo,Medio,Alto,316.831,Bajo,7887
4,4,0,0,1,291.447,316.232,321.965,1,1,0,1,-0.738,Bajo,Bajo,Medio,Medio,309.882,Bajo,7888
2,1,0,0,1,307.09,265.108,276.003,1,1,0,0,-2.878,Bajo,Bajo,Bajo,Bajo,282.734,Bajo,7889
2,3,0,0,0,316.462,313.717,279.396,0,1,0,1,-2.056,Bajo,Bajo,Bajo,Medio,303.192,Bajo,7890
3,2,1,0,0,272.487,280.885,266.871,0,1,0,0,-2.425,Bajo,Bajo,Bajo,Bajo,273.414,Bajo,7891
2,1,0,0,0,314.234,285.853,309.397,0,1,0,1,-2.849,Bajo,Bajo,Bajo,Bajo,303.161,Bajo,7892
4,0,0,0,1,258.139,268.085,307.436,0,1,1,1,-1.051,Bajo,Bajo,Bajo,Medio,277.887,Bajo,7893
2,1,1,0,1,285.488,324.437,325.586,0,1,0,0,-2.425,Bajo,Medio,Medio,Bajo,311.837,Bajo,7894
1,2,0,0,1,297.675,319.943,344.32,0,1,1,2,-1.804,Bajo,Medio,Medio,Medio,320.646,Bajo,7895
2,3,0,0,0,304.729,281.607,284.507,0,1,1,1,-1.112,Bajo,Bajo,Bajo,Alto,290.281,Bajo,7896
3,2,1,0,0,311.135,302.617,349.583,1,1,0,1,-1.914,Bajo,Bajo,Medio,Medio,321.112,Bajo,7897
3,2,0,0,0,297.721,301.859,348.981,1,1,0,1,-0.81,Bajo,Bajo,Medio,Medio,316.187,Bajo,7898
4,1,1,0,1,244.457,269.034,278.109,1,1,0,1,-1.174,Bajo,Bajo,Bajo,Bajo,263.867,Bajo,7899
3,3,0,0,0,288.747,222.482,305.076,0,1,0,2,-0.7,Bajo,Bajo,Bajo,Medio,272.102,Bajo,7900
3,3,1,1,0,282.635,315.082,290.204,0,1,0,0,-1.435,Bajo,Bajo,Bajo,Medio,295.974,Bajo,7901
3,3,0,0,1,301.708,331.41,332.09,0,1,0,1,-2.055,Bajo,Medio,Medio,Medio,321.736,Bajo,7902
2,3,1,0,1,240.603,332.892,249.859,0,1,0,2,-1.008,Bajo,Medio,Bajo,Bajo,274.451,Bajo,7903
2,3,0,0,1,340.914,236.039,333.424,0,1,1,1,-1.289,Medio,Bajo,Medio,Medio,303.459,Bajo,7904
4,2,0,0,0,233.939,199.909,265.302,1,1,0,1,-0.834,Bajo,Bajo,Bajo,Medio,233.05,Bajo,7905
4,3,0,0,1,319.71,322.689,327.607,0,1,1,1,-0.64,Bajo,Medio,Medio,Medio,323.336,Bajo,7906
1,1,1,0,0,328.379,327.541,302.374,0,1,0,0,-1.642,Bajo,Medio,Bajo,Medio,319.431,Bajo,7907
3,3,0,0,0,309.279,262.222,323.974,0,1,0,1,-1.76,Bajo,Bajo,Medio,Bajo,298.492,Bajo,7908
3,3,0,0,0,215.506,200.843,173.573,1,1,1,0,-0.431,Bajo,Bajo,Bajo,Alto,196.641,Bajo,7909
1,1,0,0,0,272.751,295.706,302.272,0,1,0,1,-2.964,Bajo,Bajo,Bajo,Bajo,290.243,Bajo,7910
3,3,0,0,1,292.514,278.251,331.013,0,1,0,1,-1.229,Bajo,Bajo,Medio,Medio,300.592,Bajo,7911
1,1,1,0,0,328.862,324.786,303.491,0,1,0,2,-2.141,Bajo,Medio,Bajo,Bajo,319.046,Bajo,7912
4,4,0,0,0,264.828,394.972,287.88,1,1,0,0,-0.706,Bajo,Medio,Bajo,Medio,315.894,Bajo,7913
2,3,0,0,1,299.204,179.863,303.558,1,1,0,1,-1.044,Bajo,Bajo,Bajo,Medio,260.874,Bajo,7914
3,2,0,0,1,333.604,268.321,348.818,0,1,0,1,-1.344,Bajo,Bajo,Medio,Medio,316.915,Bajo,7915
4,3,0,0,0,320.199,290.489,327.102,0,1,0,1,-1.598,Bajo,Bajo,Medio,Medio,312.597,Bajo,7916
4,5,0,0,0,307.791,282.46,327.318,0,1,1,3,-0.038,Bajo,Bajo,Medio,Alto,305.857,Bajo,7917
4,4,0,0,0,286.482,278.912,322.689,0,1,0,2,-0.972,Bajo,Bajo,Medio,Medio,296.028,Bajo,7918
2,4,0,0,0,331.539,286.664,275.372,0,1,1,2,-1.191,Bajo,Bajo,Bajo,Medio,297.858,Bajo,7919
4,4,0,0,0,342.017,247.994,356.879,1,1,0,1,-1.256,Medio,Bajo,Medio,Medio,315.63,Bajo,7920
3,3,1,0,1,276.976,359.195,285.78,0,1,0,1,-1.971,Bajo,Medio,Bajo,Bajo,307.317,Bajo,7921
3,2,0,0,0,260.607,300.737,305.954,0,1,0,1,-1.297,Bajo,Bajo,Bajo,Bajo,289.099,Bajo,7922
2,2,0,0,0,286.478,258.158,282.753,0,1,0,1,-1.628,Bajo,Bajo,Bajo,Bajo,275.796,Bajo,7923
2,3,0,0,0,209.506,247.723,236.27,0,1,1,1,-1.646,Bajo,Bajo,Bajo,Medio,231.167,Bajo,7924
2,4,1,0,1,331.145,286.169,248.048,1,1,1,1,-0.616,Bajo,Bajo,Bajo,Medio,288.454,Bajo,7925
3,2,0,0,1,330.674,302.822,282.631,0,1,0,1,-2.18,Bajo,Bajo,Bajo,Bajo,305.375,Bajo,7926
1,2,0,0,0,293.869,295.356,346.798,0,1,0,0,-3.044,Bajo,Bajo,Medio,Bajo,312.008,Bajo,7927
3,3,0,0,1,300.079,330.191,281.713,1,1,1,0,-0.739,Bajo,Medio,Bajo,Alto,303.994,Bajo,7928
2,2,1,0,0,321.277,266.276,299.125,0,1,0,1,-2.11,Bajo,Bajo,Bajo,Bajo,295.559,Bajo,7929
3,3,1,0,1,266.896,340.329,345.635,0,1,0,1,-1.922,Bajo,Medio,Medio,Medio,317.62,Bajo,7930
3,4,0,0,0,290.833,306.595,320.688,0,1,1,2,-2.182,Bajo,Bajo,Medio,Medio,306.039,Bajo,7931
3,4,0,0,1,279.506,309.65,347.729,0,1,0,0,-0.614,Bajo,Bajo,Medio,Bajo,312.295,Bajo,7932
2,0,0,0,1,243.627,219.981,309.908,0,1,1,1,-0.908,Bajo,Bajo,Bajo,Medio,257.838,Bajo,7933
3,2,1,0,1,250.219,270.525,281.896,0,1,0,1,-2.236,Bajo,Bajo,Bajo,Bajo,267.547,Bajo,7934
3,3,0,0,0,315.874,291.247,328.81,1,1,1,1,-1.746,Bajo,Bajo,Medio,Medio,311.977,Bajo,7935
3,3,1,0,0,297.452,356.119,249.672,1,1,1,0,-0.767,Bajo,Medio,Bajo,Medio,301.081,Bajo,7936
3,3,0,1,1,315.136,331.545,300.217,0,0,1,1,-1.101,Bajo,Medio,Bajo,Medio,315.632,Bajo,7937
0,3,0,0,0,278.449,228.722,288.956,1,1,0,0,-0.669,Bajo,Bajo,Bajo,Medio,265.375,Bajo,7938
2,2,0,0,0,319.305,232.489,278.155,0,0,0,0,-2.289,Bajo,Bajo,Bajo,Bajo,276.65,Bajo,7939
3,2,0,0,0,273.268,258.799,279.692,0,1,1,1,-2.118,Bajo,Bajo,Bajo,Bajo,270.586,Bajo,7940
